City,State,Date,HVI
Wauchula,FL,2021-09-30,140619.0
Hailey,ID,2021-09-30,689211.0
Great Bend,KS,2021-09-30,90331.0
Weatherford,OK,2021-09-30,130258.0
Watertown,SD,2021-09-30,235404.0
Thomaston,GA,2021-09-30,103442.0
Mountain Home,ID,2021-09-30,272389.0
Altus,OK,2021-09-30,78762.0
Uvalde,TX,2021-09-30,160272.0
Lexington,NE,2021-09-30,139198.0
Boone,IA,2021-09-30,163226.0
Toccoa,GA,2021-09-30,145086.0
Summerville,GA,2021-09-30,99762.0
Ottawa,KS,2021-09-30,171201.0
New Ulm,MN,2021-09-30,183860.0
Marshall,MN,2021-09-30,175082.0
La Grande,OR,2021-09-30,238435.0
Greensburg,IN,2021-09-30,181893.0
Mexico,MO,2021-09-30,118864.0
Moberly,MO,2021-09-30,116482.0
The Dalles,OR,2021-09-30,312158.0
Deming,NM,2021-09-30,128346.0
Fallon,NV,2021-09-30,304300.0
Fredericksburg,TX,2021-09-30,436884.0
Magnolia,AR,2021-09-30,100119.0
Campbellsville,KY,2021-09-30,121878.0
Connersville,IN,2021-09-30,101864.0
Dickinson,ND,2021-09-30,276001.0
Spearfish,SD,2021-09-30,294021.0
Heber,UT,2021-09-30,682124.0
Steamboat Springs,CO,2021-09-30,803888.0
Cordele,GA,2021-09-30,115927.0
Maryville,MO,2021-09-30,168600.0
Marshall,MO,2021-09-30,126571.0
Arkadelphia,AR,2021-09-30,98985.0
Liberal,KS,2021-09-30,121173.0
Levelland,TX,2021-09-30,132809.0
Wahpeton,ND,2021-09-30,156950.0
Mitchell,SD,2021-09-30,194919.0
Sterling,CO,2021-09-30,216060.0
Pampa,TX,2021-09-30,73335.0
Yankton,SD,2021-09-30,207674.0
Williston,ND,2021-09-30,288087.0
Oskaloosa,IA,2021-09-30,129705.0
Brookings,OR,2021-09-30,400235.0
Hood River,OR,2021-09-30,569162.0
Beatrice,NE,2021-09-30,129640.0
Borger,TX,2021-09-30,79608.0
Raymondville,TX,2021-09-30,82038.0
Elk City,OK,2021-09-30,123834.0
Grenada,MS,2021-09-30,105769.0
Dumas,TX,2021-09-30,148481.0
Helena,AR,2021-09-30,31638.0
Parsons,KS,2021-09-30,66882.0
Port Lavaca,TX,2021-09-30,171656.0
Worthington,MN,2021-09-30,159087.0
Pierre,SD,2021-09-30,242973.0
Evanston,WY,2021-09-30,233648.0
Jamestown,ND,2021-09-30,179484.0
Prineville,OR,2021-09-30,342789.0
Guymon,OK,2021-09-30,117289.0
Storm Lake,IA,2021-09-30,138152.0
Woodward,OK,2021-09-30,118581.0
Portales,NM,2021-09-30,115012.0
Hereford,TX,2021-09-30,115240.0
Othello,WA,2021-09-30,242703.0
Los Alamos,NM,2021-09-30,370179.0
Fitzgerald,GA,2021-09-30,90044.0
Maysville,KY,2021-09-30,109209.0
Atchison,KS,2021-09-30,112211.0
Snyder,TX,2021-09-30,115904.0
Fairfield,IA,2021-09-30,137091.0
Spirit Lake,IA,2021-09-30,270753.0
Spencer,IA,2021-09-30,141940.0
Vineyard Haven,MA,2021-09-30,1018318.0
Winnemucca,NV,2021-09-30,278086.0
Sweetwater,TX,2021-09-30,88325.0
Andrews,TX,2021-09-30,203314.0
Zapata,TX,2021-09-30,106708.0
Vermillion,SD,2021-09-30,210358.0
Lamesa,TX,2021-09-30,90901.0
Craig,CO,2021-09-30,240977.0
Pecos,TX,2021-09-30,165382.0
Vernon,TX,2021-09-30,79200.0
Ketchikan,AK,2021-09-30,338498.0
New York,NY,2021-10-31,572173.0
Los Angeles-Long Beach-Anaheim,CA,2021-10-31,851306.0
Chicago,IL,2021-10-31,288245.0
Dallas-Fort Worth,TX,2021-10-31,336001.0
Philadelphia,PA,2021-10-31,311638.0
Houston,TX,2021-10-31,274697.0
Washington,DC,2021-10-31,523310.0
Miami-Fort Lauderdale,FL,2021-10-31,379642.0
Atlanta,GA,2021-10-31,324392.0
Boston,MA,2021-10-31,609550.0
San Francisco,CA,2021-10-31,1365242.0
Detroit,MI,2021-10-31,225518.0
Riverside,CA,2021-10-31,525134.0
Phoenix,AZ,2021-10-31,419921.0
Seattle,WA,2021-10-31,699991.0
Minneapolis-St Paul,MN,2021-10-31,355134.0
San Diego,CA,2021-10-31,815679.0
St. Louis,MO,2021-10-31,223562.0
Tampa,FL,2021-10-31,314632.0
Baltimore,MD,2021-10-31,353180.0
Denver,CO,2021-10-31,572581.0
Pittsburgh,PA,2021-10-31,201516.0
Portland,OR,2021-10-31,534527.0
Charlotte,NC,2021-10-31,326496.0
Sacramento,CA,2021-10-31,571272.0
San Antonio,TX,2021-10-31,295573.0
Orlando,FL,2021-10-31,325274.0
Cincinnati,OH,2021-10-31,238979.0
Cleveland,OH,2021-10-31,201720.0
Kansas City,MO,2021-10-31,261431.0
Las Vegas,NV,2021-10-31,385346.0
Columbus,OH,2021-10-31,270384.0
Indianapolis,IN,2021-10-31,238890.0
San Jose,CA,2021-10-31,1504507.0
Austin,TX,2021-10-31,524071.0
Virginia Beach,VA,2021-10-31,299686.0
Nashville,TN,2021-10-31,374487.0
Providence,RI,2021-10-31,414328.0
Milwaukee,WI,2021-10-31,254165.0
Jacksonville,FL,2021-10-31,308957.0
Memphis,TN,2021-10-31,204313.0
Oklahoma City,OK,2021-10-31,194162.0
Louisville-Jefferson County,KY,2021-10-31,221681.0
Hartford,CT,2021-10-31,295809.0
Richmond,VA,2021-10-31,303671.0
New Orleans,LA,2021-10-31,248427.0
Buffalo,NY,2021-10-31,227412.0
Raleigh,NC,2021-10-31,383744.0
Birmingham,AL,2021-10-31,220738.0
Salt Lake City,UT,2021-10-31,541118.0
Rochester,NY,2021-10-31,198618.0
Grand Rapids,MI,2021-10-31,277932.0
Tucson,AZ,2021-10-31,307890.0
Urban Honolulu,HI,2021-10-31,855888.0
Tulsa,OK,2021-10-31,187056.0
Fresno,CA,2021-10-31,358786.0
Worcester,MA,2021-10-31,385387.0
Stamford,CT,2021-10-31,523963.0
Albuquerque,NM,2021-10-31,279018.0
Albany,NY,2021-10-31,253133.0
Omaha,NE,2021-10-31,249264.0
New Haven,CT,2021-10-31,304078.0
Bakersfield,CA,2021-10-31,309424.0
Knoxville,TN,2021-10-31,264909.0
Greenville,SC,2021-10-31,256885.0
Ventura,CA,2021-10-31,793517.0
Allentown,PA,2021-10-31,276336.0
El Paso,TX,2021-10-31,174997.0
Baton Rouge,LA,2021-10-31,212469.0
Dayton,OH,2021-10-31,176000.0
McAllen,TX,2021-10-31,149888.0
Columbia,SC,2021-10-31,204269.0
Greensboro,NC,2021-10-31,203242.0
Akron,OH,2021-10-31,189420.0
North Port-Sarasota-Bradenton,FL,2021-10-31,390317.0
Little Rock,AR,2021-10-31,178642.0
Stockton,CA,2021-10-31,521376.0
Charleston,SC,2021-10-31,355826.0
Syracuse,NY,2021-10-31,181341.0
Colorado Springs,CO,2021-10-31,449560.0
Winston-Salem,NC,2021-10-31,205479.0
Wichita,KS,2021-10-31,177007.0
Springfield,MA,2021-10-31,297584.0
Fort Myers,FL,2021-10-31,336528.0
Boise City,ID,2021-10-31,507640.0
Toledo,OH,2021-10-31,155531.0
Madison,WI,2021-10-31,345940.0
Lakeland,FL,2021-10-31,256938.0
Ogden,UT,2021-10-31,474586.0
Daytona Beach,FL,2021-10-31,298759.0
Des Moines,IA,2021-10-31,244917.0
Jackson,MS,2021-10-31,169252.0
Youngstown,OH,2021-10-31,132889.0
Augusta,GA,2021-10-31,195499.0
Scranton,PA,2021-10-31,157409.0
Harrisburg,PA,2021-10-31,234591.0
Melbourne,FL,2021-10-31,299683.0
Chattanooga,TN,2021-10-31,235870.0
Spokane,WA,2021-10-31,401245.0
Provo,UT,2021-10-31,526846.0
Lancaster,PA,2021-10-31,295246.0
Modesto,CA,2021-10-31,435799.0
Portland,ME,2021-10-31,435762.0
Durham,NC,2021-10-31,360889.0
Santa Rosa,CA,2021-10-31,782348.0
Lexington,KY,2021-10-31,238842.0
Lafayette,LA,2021-10-31,179453.0
Lansing,MI,2021-10-31,200189.0
Fayetteville,AR,2021-10-31,265401.0
Pensacola,FL,2021-10-31,252645.0
Visalia,CA,2021-10-31,304119.0
Shreveport,LA,2021-10-31,128810.0
Springfield,MO,2021-10-31,204269.0
York,PA,2021-10-31,240963.0
Corpus Christi,TX,2021-10-31,202907.0
Flint,MI,2021-10-31,164044.0
Reno,NV,2021-10-31,533456.0
Asheville,NC,2021-10-31,358083.0
Port St. Lucie,FL,2021-10-31,329014.0
Santa Maria-Santa Barbara,CA,2021-10-31,862895.0
Huntsville,AL,2021-10-31,262778.0
Fort Wayne,IN,2021-10-31,192785.0
Salinas,CA,2021-10-31,784525.0
Vallejo,CA,2021-10-31,580609.0
Mobile,AL,2021-10-31,164496.0
Reading,PA,2021-10-31,237792.0
Brownsville,TX,2021-10-31,145222.0
Killeen,TX,2021-10-31,215174.0
Canton,OH,2021-10-31,170160.0
Beaumont,TX,2021-10-31,148709.0
Manchester,NH,2021-10-31,406542.0
Salem,OR,2021-10-31,409113.0
Anchorage,AK,2021-10-31,328546.0
Davenport,IL,2021-10-31,153591.0
Peoria,IL,2021-10-31,131567.0
Myrtle Beach,SC,2021-10-31,278107.0
Montgomery,AL,2021-10-31,164852.0
Salisbury,DE,2021-10-31,342336.0
Gulfport,MS,2021-10-31,173447.0
Tallahassee,FL,2021-10-31,225737.0
Trenton,NJ,2021-10-31,321348.0
Fayetteville,NC,2021-10-31,168770.0
Hickory,NC,2021-10-31,200554.0
Huntington,WV,2021-10-31,116996.0
Eugene,OR,2021-10-31,423448.0
Rockford,IL,2021-10-31,153267.0
Savannah,GA,2021-10-31,247039.0
Ann Arbor,MI,2021-10-31,347178.0
Ocala,FL,2021-10-31,213610.0
Kalamazoo,MI,2021-10-31,223498.0
Naples,FL,2021-10-31,474661.0
South Bend,IN,2021-10-31,178337.0
Spartanburg,SC,2021-10-31,204763.0
Evansville,IN,2021-10-31,177101.0
Kingsport,TN,2021-10-31,163015.0
Roanoke,VA,2021-10-31,225785.0
Green Bay,WI,2021-10-31,232749.0
Lincoln,NE,2021-10-31,255811.0
Fort Collins,CO,2021-10-31,518368.0
Utica,NY,2021-10-31,174033.0
Columbus,GA,2021-10-31,152255.0
Boulder,CO,2021-10-31,721875.0
Lubbock,TX,2021-10-31,183293.0
Erie,PA,2021-10-31,163287.0
Fort Smith,AR,2021-10-31,131136.0
Duluth,MN,2021-10-31,207348.0
Atlantic City,NJ,2021-10-31,275434.0
New London,CT,2021-10-31,314222.0
San Luis Obispo,CA,2021-10-31,792055.0
Gainesville,FL,2021-10-31,247518.0
Santa Cruz,CA,2021-10-31,1144983.0
Clarksville,TN,2021-10-31,230756.0
Cedar Rapids,IA,2021-10-31,190043.0
Merced,CA,2021-10-31,378688.0
Wilmington,NC,2021-10-31,331676.0
Kennewick,WA,2021-10-31,384296.0
Greeley,CO,2021-10-31,478931.0
Waco,TX,2021-10-31,223664.0
Olympia,WA,2021-10-31,482219.0
Amarillo,TX,2021-10-31,179195.0
Binghamton,NY,2021-10-31,153731.0
Hagerstown,MD,2021-10-31,257545.0
Bremerton,WA,2021-10-31,535017.0
Laredo,TX,2021-10-31,173595.0
Lynchburg,VA,2021-10-31,225098.0
Yakima,WA,2021-10-31,308330.0
Crestview-Fort Walton Beach-Destin,FL,2021-10-31,378843.0
Topeka,KS,2021-10-31,162767.0
Macon-Bibb County,GA,2021-10-31,137264.0
Champaign-Urbana,IL,2021-10-31,170790.0
Tuscaloosa,AL,2021-10-31,197408.0
College Station,TX,2021-10-31,243328.0
Sioux Falls,SD,2021-10-31,276422.0
Charleston,WV,2021-10-31,115645.0
Appleton,WI,2021-10-31,240363.0
Chico,CA,2021-10-31,396501.0
Charlottesville,VA,2021-10-31,367474.0
Claremont,NH,2021-10-31,292301.0
Barnstable Town,MA,2021-10-31,618899.0
Longview,TX,2021-10-31,175427.0
Burlington,VT,2021-10-31,381341.0
Prescott,AZ,2021-10-31,457727.0
Springfield,IL,2021-10-31,150935.0
Tyler,TX,2021-10-31,218632.0
Las Cruces,NM,2021-10-31,226158.0
Fargo,ND,2021-10-31,261163.0
Houma,LA,2021-10-31,170404.0
Rochester,MN,2021-10-31,284946.0
Florence,SC,2021-10-31,146771.0
Medford,OR,2021-10-31,413528.0
Lafayette-West Lafayette,IN,2021-10-31,213994.0
Bellingham,WA,2021-10-31,569662.0
Lake Havasu City,AZ,2021-10-31,339174.0
Saginaw,MI,2021-10-31,133125.0
Lake Charles,LA,2021-10-31,202750.0
Johnson City,TN,2021-10-31,192533.0
Elkhart,IN,2021-10-31,209404.0
Yuma,AZ,2021-10-31,232350.0
Racine,WI,2021-10-31,193997.0
Athens,GA,2021-10-31,265844.0
Torrington,CT,2021-10-31,327980.0
St. Cloud,MN,2021-10-31,270131.0
Hilton Head Island,SC,2021-10-31,406625.0
Bloomington,IL,2021-10-31,179954.0
Hilo,HI,2021-10-31,497462.0
Panama City,FL,2021-10-31,296237.0
Kingston,NY,2021-10-31,350329.0
Daphne,AL,2021-10-31,294160.0
Gainesville,GA,2021-10-31,317931.0
Warner Robins,GA,2021-10-31,174139.0
Blacksburg,VA,2021-10-31,230450.0
Jacksonville,NC,2021-10-31,206901.0
Redding,CA,2021-10-31,363166.0
Monroe,LA,2021-10-31,156005.0
Joplin,MO,2021-10-31,156519.0
El Centro,CA,2021-10-31,300498.0
Terre Haute,IN,2021-10-31,115041.0
Muskegon,MI,2021-10-31,194769.0
East Stroudsburg,PA,2021-10-31,264863.0
Sioux City,IA,2021-10-31,167208.0
Greenville,NC,2021-10-31,183643.0
Waterloo,IA,2021-10-31,160397.0
Oshkosh,WI,2021-10-31,202696.0
Yuba City,CA,2021-10-31,407852.0
Abilene,TX,2021-10-31,166010.0
Columbia,MO,2021-10-31,244066.0
Dover,DE,2021-10-31,292145.0
Eau Claire,WI,2021-10-31,233452.0
Janesville,WI,2021-10-31,194128.0
Jackson,MI,2021-10-31,185928.0
Punta Gorda,FL,2021-10-31,316798.0
Bloomington,IN,2021-10-31,253807.0
Pueblo,CO,2021-10-31,275108.0
Billings,MT,2021-10-31,327015.0
Bowling Green,KY,2021-10-31,189700.0
Bend,OR,2021-10-31,647387.0
Albany,GA,2021-10-31,127170.0
Vineland,NJ,2021-10-31,198483.0
Niles,MI,2021-10-31,229478.0
Kahului,HI,2021-10-31,863849.0
Ottawa,IL,2021-10-31,137601.0
State College,PA,2021-10-31,285364.0
Bangor,ME,2021-10-31,218798.0
Alexandria,LA,2021-10-31,159893.0
Decatur,AL,2021-10-31,169735.0
Hanford,CA,2021-10-31,301376.0
Iowa City,IA,2021-10-31,251060.0
Rocky Mount,NC,2021-10-31,149884.0
Monroe,MI,2021-10-31,220313.0
Wichita Falls,TX,2021-10-31,132646.0
Burlington,NC,2021-10-31,220364.0
Madera,CA,2021-10-31,370076.0
Jefferson City,MO,2021-10-31,195455.0
Chambersburg,PA,2021-10-31,226768.0
Texarkana,TX,2021-10-31,131530.0
Elizabethtown,KY,2021-10-31,195884.0
Pottsville,PA,2021-10-31,117541.0
Wheeling,OH,2021-10-31,118221.0
Florence,AL,2021-10-31,146074.0
Grand Junction,CO,2021-10-31,357168.0
Concord,NH,2021-10-31,356064.0
Dothan,AL,2021-10-31,145571.0
Santa Fe,NM,2021-10-31,483445.0
Johnstown,PA,2021-10-31,95198.0
Traverse City,MI,2021-10-31,325112.0
Hattiesburg,MS,2021-10-31,162610.0
Dalton,GA,2021-10-31,181946.0
Midland,TX,2021-10-31,274093.0
Homosassa Springs,FL,2021-10-31,234813.0
Auburn,AL,2021-10-31,
Valdosta,GA,2021-10-31,157365.0
Coeur d'Alene,ID,2021-10-31,561979.0
Springfield,OH,2021-10-31,152772.0
St. George,UT,2021-10-31,503567.0
Vero Beach,FL,2021-10-31,311825.0
Odessa,TX,2021-10-31,184032.0
Napa,CA,2021-10-31,874877.0
Tupelo,MS,2021-10-31,139505.0
Battle Creek,MI,2021-10-31,157889.0
Jamestown,NY,2021-10-31,131858.0
Eureka,CA,2021-10-31,428636.0
Rapid City,SD,2021-10-31,295800.0
Flagstaff,AZ,2021-10-31,547291.0
Lumberton,NC,2021-10-31,93250.0
Wausau,WI,2021-10-31,204512.0
La Crosse,WI,2021-10-31,242269.0
Lebanon,PA,2021-10-31,238000.0
Idaho Falls,ID,2021-10-31,365969.0
Sierra Vista,AZ,2021-10-31,205121.0
Pittsfield,MA,2021-10-31,310886.0
Lawton,OK,2021-10-31,111577.0
Farmington,NM,2021-10-31,186406.0
Jackson,TN,2021-10-31,160127.0
Morgantown,WV,2021-10-31,192407.0
Glens Falls,NY,2021-10-31,231462.0
Winchester,VA,2021-10-31,304262.0
St. Joseph,MO,2021-10-31,145262.0
Altoona,PA,2021-10-31,138322.0
New Bern,NC,2021-10-31,192421.0
Carbondale,IL,2021-10-31,114718.0
London,KY,2021-10-31,119100.0
Logan,UT,2021-10-31,401170.0
Harrisonburg,VA,2021-10-31,263225.0
Beckley,WV,2021-10-31,89584.0
Mansfield,OH,2021-10-31,149914.0
Weirton,OH,2021-10-31,100406.0
Goldsboro,NC,2021-10-31,165279.0
Augusta,ME,2021-10-31,253349.0
Hammond,LA,2021-10-31,184015.0
Jonesboro,AR,2021-10-31,159299.0
Sherman,TX,2021-10-31,235668.0
Anniston,AL,2021-10-31,132346.0
Staunton,VA,2021-10-31,239395.0
Muncie,IN,2021-10-31,123204.0
Mount Vernon,WA,2021-10-31,529669.0
Albany,OR,2021-10-31,369601.0
Watertown,NY,2021-10-31,167944.0
Williamsport,PA,2021-10-31,188991.0
Cleveland,TN,2021-10-31,218637.0
Sheboygan,WI,2021-10-31,190226.0
Bismarck,ND,2021-10-31,301441.0
Owensboro,KY,2021-10-31,156836.0
Dunn,NC,2021-10-31,223509.0
Wooster,OH,2021-10-31,276196.0
Morristown,TN,2021-10-31,192445.0
Kankakee,IL,2021-10-31,171181.0
Brunswick,GA,2021-10-31,243130.0
Ogdensburg,NY,2021-10-31,102039.0
San Angelo,TX,2021-10-31,185297.0
Michigan City,IN,2021-10-31,194842.0
Holland,MI,2021-10-31,263750.0
Wenatchee,WA,2021-10-31,482316.0
Lawrence,KS,2021-10-31,268485.0
Decatur,IL,2021-10-31,104274.0
Missoula,MT,2021-10-31,525751.0
Salem,OH,2021-10-31,123033.0
Bay City,MI,2021-10-31,140672.0
Lewiston,ME,2021-10-31,259106.0
Roseburg,OR,2021-10-31,298218.0
Sumter,SC,2021-10-31,155100.0
Show Low,AZ,2021-10-31,335332.0
Meridian,MS,2021-10-31,99943.0
Bluefield,WV,2021-10-31,89570.0
Danville,VA,2021-10-31,144458.0
Lima,OH,2021-10-31,149658.0
Cookeville,TN,2021-10-31,212887.0
California-Lexington Park,MD,2021-10-31,364419.0
Gadsden,AL,2021-10-31,117042.0
Cumberland,MD,2021-10-31,113484.0
Longview,WA,2021-10-31,372754.0
Whitewater,WI,2021-10-31,295935.0
Fond du Lac,WI,2021-10-31,181267.0
Ithaca,NY,2021-10-31,255323.0
Ashtabula,OH,2021-10-31,131163.0
Gettysburg,PA,2021-10-31,256781.0
Pine Bluff,AR,2021-10-31,74121.0
Tullahoma,TN,2021-10-31,206198.0
Richmond,KY,2021-10-31,206088.0
Adrian,MI,2021-10-31,201160.0
Twin Falls,ID,2021-10-31,341200.0
Corning,NY,2021-10-31,131798.0
Sebring,FL,2021-10-31,193807.0
Truckee,CA,2021-10-31,656813.0
Paducah,KY,2021-10-31,129813.0
Grand Forks,ND,2021-10-31,230929.0
Shelby,NC,2021-10-31,181158.0
Fairbanks,AK,2021-10-31,195004.0
Ocean City,NJ,2021-10-31,559996.0
Mankato,MN,2021-10-31,248217.0
Rome,GA,2021-10-31,169551.0
Cape Girardeau,MO,2021-10-31,190655.0
Hot Springs,AR,2021-10-31,206881.0
Greenwood,SC,2021-10-31,144596.0
Sunbury,PA,2021-10-31,128735.0
Clarksburg,WV,2021-10-31,118272.0
Victoria,TX,2021-10-31,
Talladega,AL,2021-10-31,127935.0
Dubuque,IA,2021-10-31,214768.0
The Villages,FL,2021-10-31,327783.0
Albertville,AL,2021-10-31,170436.0
Manhattan,KS,2021-10-31,231535.0
Parkersburg,WV,2021-10-31,131818.0
New Philadelphia,OH,2021-10-31,157327.0
Orangeburg,SC,2021-10-31,106106.0
Cheyenne,WY,2021-10-31,333329.0
New Castle,PA,2021-10-31,135150.0
Brainerd,MN,2021-10-31,264466.0
Kalispell,MT,2021-10-31,580796.0
Sevierville,TN,2021-10-31,371696.0
Ames,IA,2021-10-31,228271.0
Bozeman,MT,2021-10-31,557640.0
Moses Lake,WA,2021-10-31,310016.0
Indiana,PA,2021-10-31,143519.0
Elmira,NY,2021-10-31,126862.0
Meadville,PA,2021-10-31,124111.0
Beaver Dam,WI,2021-10-31,211890.0
Pinehurst-Southern Pines,NC,2021-10-31,323783.0
Ukiah,CA,2021-10-31,501814.0
Hermiston-Pendleton,OR,2021-10-31,264806.0
Lufkin,TX,2021-10-31,146453.0
Zanesville,OH,2021-10-31,154662.0
Corvallis,OR,2021-10-31,478680.0
Bloomsburg,PA,2021-10-31,195266.0
Laurel,MS,2021-10-31,118393.0
Russellville,AR,2021-10-31,139603.0
Branson,MO,2021-10-31,
Watertown,WI,2021-10-31,273315.0
Midland,MI,2021-10-31,194743.0
Opelousas,LA,2021-10-31,133330.0
Pocatello,ID,2021-10-31,292783.0
Kokomo,IN,2021-10-31,145681.0
Grants Pass,OR,2021-10-31,401623.0
Huntsville,TX,2021-10-31,207728.0
Plattsburgh,NY,2021-10-31,165160.0
Grand Island,NE,2021-10-31,188719.0
DuBois,PA,2021-10-31,118557.0
Danville,IL,2021-10-31,76679.0
Manitowoc,WI,2021-10-31,166852.0
Great Falls,MT,2021-10-31,258749.0
Wilson,NC,2021-10-31,152321.0
Cullman,AL,2021-10-31,169306.0
Olean,NY,2021-10-31,102069.0
Auburn,NY,2021-10-31,161938.0
Portsmouth,OH,2021-10-31,99168.0
Athens,TX,2021-10-31,234341.0
Oak Harbor,WA,2021-10-31,585683.0
Chillicothe,OH,2021-10-31,154226.0
Hinesville,GA,2021-10-31,170250.0
Somerset,PA,2021-10-31,136717.0
Warsaw,IN,2021-10-31,228512.0
Stillwater,OK,2021-10-31,173431.0
Quincy,IL,2021-10-31,136810.0
Keene,NH,2021-10-31,278902.0
Sandusky,OH,2021-10-31,174627.0
Searcy,AR,2021-10-31,144832.0
Columbus,IN,2021-10-31,215449.0
Roanoke Rapids,NC,2021-10-31,86685.0
Centralia,WA,2021-10-31,342077.0
Casper,WY,2021-10-31,249392.0
Helena,MT,2021-10-31,394833.0
Findlay,OH,2021-10-31,187340.0
Wisconsin Rapids-Marshfield,WI,2021-10-31,158157.0
Palatka,FL,2021-10-31,173826.0
Seneca,SC,2021-10-31,227739.0
Mount Airy,NC,2021-10-31,155033.0
Glenwood Springs,CO,2021-10-31,717929.0
Key West,FL,2021-10-31,803619.0
Aberdeen,WA,2021-10-31,298237.0
Gallup,NM,2021-10-31,187633.0
Port Angeles,WA,2021-10-31,444454.0
Greenfield Town,MA,2021-10-31,282203.0
Muskogee,OK,2021-10-31,95778.0
Frankfort,KY,2021-10-31,181699.0
Owosso,MI,2021-10-31,154303.0
Mount Pleasant,MI,2021-10-31,170394.0
Statesboro,GA,2021-10-31,172955.0
Marion,IN,2021-10-31,102641.0
Stevens Point,WI,2021-10-31,214798.0
Minot,ND,2021-10-31,289566.0
Shawnee,OK,2021-10-31,120099.0
North Wilkesboro,NC,2021-10-31,165351.0
Richmond,IN,2021-10-31,119623.0
Greeneville,TN,2021-10-31,151607.0
Martinsville,VA,2021-10-31,94290.0
Forest City,NC,2021-10-31,176779.0
Lake City,FL,2021-10-31,192283.0
Kapaa,HI,2021-10-31,738949.0
Marquette,MI,2021-10-31,193404.0
LaGrange,GA,2021-10-31,173620.0
Marion,OH,2021-10-31,123867.0
Morehead City,NC,2021-10-31,363606.0
Klamath Falls,OR,2021-10-31,267851.0
Marinette,WI,2021-10-31,131134.0
Roswell,NM,2021-10-31,130224.0
Marshall,TX,2021-10-31,164414.0
Farmington,MO,2021-10-31,155356.0
Charleston,IL,2021-10-31,97050.0
Athens,OH,2021-10-31,160181.0
Hobbs,NM,2021-10-31,196483.0
Clearlake,CA,2021-10-31,329353.0
Nacogdoches,TX,2021-10-31,171834.0
Hutchinson,KS,2021-10-31,118448.0
Faribault,MN,2021-10-31,307772.0
Elizabeth City,NC,2021-10-31,199267.0
Ionia,MI,2021-10-31,201705.0
Alamogordo,NM,2021-10-31,157847.0
Red Bluff,CA,2021-10-31,316619.0
Hudson,NY,2021-10-31,347098.0
Somerset,KY,2021-10-31,170993.0
Coos Bay,OR,2021-10-31,323100.0
Walla Walla,WA,2021-10-31,359159.0
Sayre,PA,2021-10-31,170545.0
Oneonta,NY,2021-10-31,173957.0
Fort Madison,IA,2021-10-31,101761.0
Baraboo,WI,2021-10-31,239822.0
Marietta,OH,2021-10-31,156572.0
Salina,KS,2021-10-31,151868.0
Rutland,VT,2021-10-31,239403.0
Big Stone Gap,VA,2021-10-31,83221.0
Sturgis,MI,2021-10-31,165563.0
Rio Grande City,TX,2021-10-31,83766.0
Fremont,OH,2021-10-31,144293.0
Mount Vernon,OH,2021-10-31,192034.0
Lewiston,ID,2021-10-31,320552.0
Shelton,WA,2021-10-31,451953.0
Enid,OK,2021-10-31,98164.0
Jefferson,GA,2021-10-31,321008.0
Georgetown,SC,2021-10-31,302718.0
Laconia,NH,2021-10-31,386390.0
Batavia,NY,2021-10-31,164865.0
Oxford,NC,2021-10-31,228631.0
Columbus,MS,2021-10-31,134965.0
Norwalk,OH,2021-10-31,146196.0
Barre,VT,2021-10-31,294351.0
Kinston,NC,2021-10-31,109609.0
Sterling,IL,2021-10-31,111786.0
Palestine,TX,2021-10-31,130198.0
Dublin,GA,2021-10-31,125146.0
Vicksburg,MS,2021-10-31,143242.0
Point Pleasant,WV,2021-10-31,109528.0
Sanford,NC,2021-10-31,185550.0
Fergus Falls,MN,2021-10-31,284526.0
Tiffin,OH,2021-10-31,131456.0
Fairmont,WV,2021-10-31,123927.0
Crossville,TN,2021-10-31,235646.0
Picayune,MS,2021-10-31,161374.0
Gloversville,NY,2021-10-31,150591.0
Sonora,CA,2021-10-31,381166.0
Gaffney,SC,2021-10-31,105225.0
Carson City,NV,2021-10-31,456991.0
Calhoun,GA,2021-10-31,177050.0
Milledgeville,GA,2021-10-31,159083.0
Waycross,GA,2021-10-31,116330.0
Oil City,PA,2021-10-31,99189.0
Jasper,IN,2021-10-31,183388.0
Morgan City,LA,2021-10-31,130101.0
Eagle Pass,TX,2021-10-31,164274.0
Ontario,OR,2021-10-31,259453.0
Payson,AZ,2021-10-31,324949.0
McComb,MS,2021-10-31,115216.0
Rochelle,IL,2021-10-31,161121.0
Scottsboro,AL,2021-10-31,129795.0
Danville,KY,2021-10-31,139736.0
Ashland,OH,2021-10-31,169718.0
Natchez,MS,2021-10-31,105494.0
Greenville,OH,2021-10-31,166570.0
Galesburg,IL,2021-10-31,86321.0
Warrensburg,MO,2021-10-31,216002.0
Kearney,NE,2021-10-31,238257.0
Fort Polk South,LA,2021-10-31,108277.0
Fort Leonard Wood,MO,2021-10-31,173720.0
Glasgow,KY,2021-10-31,139405.0
Athens,TN,2021-10-31,164383.0
Edwards,CO,2021-10-31,1007665.0
Fernley,NV,2021-10-31,380237.0
Mason City,IA,2021-10-31,138165.0
Malone,NY,2021-10-31,130823.0
Winona,MN,2021-10-31,211671.0
Durango,CO,2021-10-31,568864.0
Platteville,WI,2021-10-31,159858.0
Boone,NC,2021-10-31,405497.0
Bartlesville,OK,2021-10-31,139487.0
Jacksonville,TX,2021-10-31,156600.0
Elko,NV,2021-10-31,327571.0
