Date,City,State,SizeRank,HVI,%Change_HVI
2015-08-31,Dixon,IL,757,92330.0,-0.2
2015-08-31,Alexandria,MN,758,187623.0,0.65
2015-08-31,Coffeyville,KS,762,64391.0,0.18
2015-08-31,Susanville,CA,766,160960.0,-0.33
2015-08-31,Brookhaven,MS,767,95132.0,-0.47
2015-08-31,Taylorville,IL,769,71766.0,0.25
2015-08-31,Effingham,IL,772,123513.0,0.36
2015-08-31,Valley,AL,773,62261.0,0.23
2015-08-31,Emporia,KS,780,97122.0,-0.31
2015-08-31,Taos,NM,785,194924.0,0.86
2015-08-31,Malvern,AR,786,85971.0,0.24
2015-08-31,Cambridge,MD,789,148806.0,-0.18
2015-08-31,Macomb,IL,790,67150.0,0.27
2015-08-31,Camden,AR,807,49671.0,0.53
2015-08-31,Jackson,WY,808,536027.0,0.39
2015-08-31,Iron Mountain,MI,813,98402.0,0.01
2015-08-31,Lincoln,IL,814,86927.0,0.06
2015-08-31,Kirksville,MO,816,98362.0,0.3
2015-08-31,Alpena,MI,818,89220.0,0.24
2015-08-31,Las Vegas,NM,822,146837.0,0.13
2015-08-31,McPherson,KS,823,134684.0,1.01
2015-08-31,Sheridan,WY,824,249481.0,0.21
2015-08-31,Washington Court House,OH,825,97135.0,0.28
2015-08-31,Bennettsville,SC,826,34868.0,0.3
2015-08-31,Merrill,WI,828,111858.0,0.29
2015-08-31,Middlesborough,KY,830,48139.0,0.38
2015-08-31,Forrest City,AR,834,47846.0,0.05
2015-08-31,Breckenridge,CO,837,438459.0,1.61
2015-08-31,Bastrop,LA,838,54825.0,0.3
2015-08-31,Wauchula,FL,840,93111.0,0.73
2015-08-31,Weatherford,OK,843,121324.0,0.81
2015-08-31,Thomaston,GA,846,70711.0,0.47
2015-08-31,Boone,IA,851,125275.0,0.3
2015-08-31,Toccoa,GA,852,96003.0,0.32
2015-08-31,Summerville,GA,854,70190.0,0.12
2015-08-31,New Ulm,MN,856,128859.0,0.19
2015-08-31,Marshall,MN,857,127542.0,0.18
2015-08-31,Deming,NM,863,103694.0,-0.23
2015-08-31,Magnolia,AR,866,76131.0,0.51
2015-08-31,Campbellsville,KY,867,91857.0,0.2
2015-08-31,Connersville,IN,868,71469.0,-0.13
2015-08-31,Cordele,GA,873,84574.0,0.58
2015-08-31,Maryville,MO,874,114201.0,0.31
2015-08-31,Marshall,MO,874,80875.0,0.24
2015-08-31,Arkadelphia,AR,876,78985.0,0.55
2015-08-31,Wahpeton,ND,879,122938.0,0.46
2015-08-31,Oskaloosa,IA,885,104609.0,0.38
2015-08-31,Raymondville,TX,890,63197.0,1.09
2015-08-31,Dumas,TX,893,96853.0,0.71
2015-08-31,Helena,AR,894,28607.0,0.52
2015-08-31,Worthington,MN,898,110217.0,0.31
2015-08-31,Storm Lake,IA,908,103635.0,0.35
2015-08-31,Woodward,OK,909,91368.0,0.62
2015-08-31,Portales,NM,910,81072.0,0.3
2015-08-31,Hereford,TX,911,69732.0,0.31
2015-08-31,Othello,WA,913,135961.0,0.95
2015-08-31,Los Alamos,NM,914,262233.0,0.09
2015-08-31,Atchison,KS,918,81398.0,0.14
2015-08-31,Fairfield,IA,920,107141.0,0.42
2015-08-31,Spencer,IA,921,114118.0,-0.09
2015-08-31,Sweetwater,TX,925,64494.0,0.6
2015-08-31,Andrews,TX,926,121808.0,0.89
2015-08-31,Zapata,TX,927,76226.0,-0.11
2015-08-31,Ketchikan,AK,933,282744.0,0.35
2015-09-30,New York,NY,1,416092.0,0.1
2015-09-30,Los Angeles-Long Beach-Anaheim,CA,2,546234.0,0.37
2015-09-30,Chicago,IL,3,208706.0,0.01
2015-09-30,Dallas-Fort Worth,TX,4,190452.0,0.57
2015-09-30,Philadelphia,PA,5,217791.0,0.1
2015-09-30,Houston,TX,6,190742.0,0.26
2015-09-30,Washington,DC,7,384216.0,-0.02
2015-09-30,Miami-Fort Lauderdale,FL,8,238644.0,0.67
2015-09-30,Atlanta,GA,9,181873.0,0.45
2015-09-30,Boston,MA,10,409971.0,0.37
2015-09-30,San Francisco,CA,11,884933.0,1.4
2015-09-30,Detroit,MI,12,134917.0,0.04
2015-09-30,Riverside,CA,13,303874.0,0.53
2015-09-30,Phoenix,AZ,14,216412.0,0.88
2015-09-30,Seattle,WA,15,368383.0,0.89
2015-09-30,Minneapolis-St Paul,MN,16,233925.0,0.24
2015-09-30,San Diego,CA,17,482236.0,0.51
2015-09-30,St. Louis,MO,18,154074.0,0.23
2015-09-30,Tampa,FL,19,163210.0,0.7
2015-09-30,Baltimore,MD,20,270319.0,0.14
2015-09-30,Denver,CO,21,333666.0,1.05
2015-09-30,Pittsburgh,PA,22,136409.0,0.26
2015-09-30,Portland,OR,23,322746.0,0.95
2015-09-30,Charlotte,NC,24,180032.0,0.64
2015-09-30,Sacramento,CA,25,327379.0,0.32
2015-09-30,San Antonio,TX,26,190336.0,0.51
2015-09-30,Orlando,FL,27,189695.0,0.79
2015-09-30,Cincinnati,OH,28,148995.0,0.42
2015-09-30,Cleveland,OH,29,128583.0,0.02
2015-09-30,Kansas City,MO,30,159280.0,0.34
2015-09-30,Las Vegas,NV,31,208636.0,0.67
2015-09-30,Columbus,OH,32,163239.0,0.41
2015-09-30,Indianapolis,IN,33,144627.0,0.19
2015-09-30,San Jose,CA,34,965646.0,1.05
2015-09-30,Austin,TX,35,272388.0,0.7
2015-09-30,Virginia Beach,VA,36,225456.0,0.16
2015-09-30,Nashville,TN,37,207670.0,0.85
2015-09-30,Providence,RI,38,260864.0,0.04
2015-09-30,Milwaukee,WI,39,162758.0,0.28
2015-09-30,Jacksonville,FL,40,179356.0,0.33
2015-09-30,Memphis,TN,41,123730.0,0.2
2015-09-30,Oklahoma City,OK,42,141834.0,0.1
2015-09-30,Louisville-Jefferson County,KY,43,146089.0,0.21
2015-09-30,Hartford,CT,44,225422.0,-0.2
2015-09-30,Richmond,VA,45,208902.0,0.2
2015-09-30,New Orleans,LA,46,186686.0,0.38
2015-09-30,Buffalo,NY,47,139921.0,0.41
2015-09-30,Raleigh,NC,48,228983.0,0.57
2015-09-30,Birmingham,AL,49,148124.0,0.45
2015-09-30,Salt Lake City,UT,50,278817.0,0.94
2015-09-30,Grand Rapids,MI,52,159759.0,0.19
2015-09-30,Tucson,AZ,53,170878.0,-0.06
2015-09-30,Urban Honolulu,HI,54,633306.0,0.23
2015-09-30,Tulsa,OK,55,131979.0,0.08
2015-09-30,Fresno,CA,56,210265.0,0.55
2015-09-30,Worcester,MA,57,244595.0,0.46
2015-09-30,Stamford,CT,58,409860.0,-0.14
2015-09-30,Albuquerque,NM,59,181804.0,0.1
2015-09-30,Albany,NY,60,182922.0,0.02
2015-09-30,Omaha,NE,61,162710.0,0.28
2015-09-30,New Haven,CT,62,216310.0,0.24
2015-09-30,Bakersfield,CA,63,193432.0,-0.16
2015-09-30,Knoxville,TN,64,155759.0,0.37
2015-09-30,Greenville,SC,65,164087.0,0.7
2015-09-30,Ventura,CA,66,524851.0,0.38
2015-09-30,Allentown,PA,67,185794.0,0.07
2015-09-30,El Paso,TX,68,123339.0,-0.46
2015-09-30,Baton Rouge,LA,69,176001.0,0.23
2015-09-30,Dayton,OH,70,106343.0,-0.13
2015-09-30,McAllen,TX,71,99594.0,0.1
2015-09-30,Columbia,SC,72,138844.0,0.29
2015-09-30,Greensboro,NC,73,127567.0,0.18
2015-09-30,Akron,OH,74,126998.0,0.37
2015-09-30,North Port-Sarasota-Bradenton,FL,75,239806.0,1.13
2015-09-30,Little Rock,AR,76,139721.0,0.16
2015-09-30,Stockton,CA,77,276354.0,1.2
2015-09-30,Charleston,SC,78,228300.0,0.43
2015-09-30,Syracuse,NY,79,128038.0,0.27
2015-09-30,Colorado Springs,CO,80,233933.0,0.49
2015-09-30,Winston-Salem,NC,81,129203.0,0.26
2015-09-30,Wichita,KS,82,123225.0,0.1
2015-09-30,Springfield,MA,83,205996.0,-0.06
2015-09-30,Fort Myers,FL,84,208684.0,1.03
2015-09-30,Boise City,ID,85,203421.0,0.34
2015-09-30,Madison,WI,87,228935.0,0.2
2015-09-30,Lakeland,FL,88,139309.0,0.48
2015-09-30,Ogden,UT,89,227689.0,1.02
2015-09-30,Daytona Beach,FL,90,164405.0,0.68
2015-09-30,Des Moines,IA,91,174402.0,0.6
2015-09-30,Jackson,MS,92,126369.0,0.22
2015-09-30,Youngstown,OH,93,83154.0,0.43
2015-09-30,Augusta,GA,94,131366.0,0.31
2015-09-30,Scranton,PA,95,107785.0,0.14
2015-09-30,Harrisburg,PA,96,169810.0,0.14
2015-09-30,Melbourne,FL,97,163622.0,0.91
2015-09-30,Spokane,WA,99,187093.0,0.37
2015-09-30,Provo,UT,100,273982.0,0.91
2015-09-30,Modesto,CA,102,244819.0,0.95
2015-09-30,Portland,ME,103,255653.0,0.09
2015-09-30,Durham,NC,104,213090.0,0.38
2015-09-30,Santa Rosa,CA,105,538177.0,0.67
2015-09-30,Lexington,KY,106,161883.0,0.14
2015-09-30,Lafayette,LA,107,148837.0,0.34
2015-09-30,Lansing,MI,108,130465.0,0.63
2015-09-30,Fayetteville,AR,109,155725.0,0.42
2015-09-30,Pensacola,FL,110,147189.0,0.11
2015-09-30,Visalia,CA,111,177893.0,0.13
2015-09-30,Shreveport,LA,112,112351.0,0.05
2015-09-30,Springfield,MO,113,127728.0,0.2
2015-09-30,York,PA,114,166935.0,0.38
2015-09-30,Corpus Christi,TX,115,148660.0,0.01
2015-09-30,Flint,MI,116,95813.0,0.32
2015-09-30,Reno,NV,117,282399.0,0.88
2015-09-30,Asheville,NC,118,211785.0,0.1
2015-09-30,Santa Maria-Santa Barbara,CA,120,567406.0,0.01
2015-09-30,Huntsville,AL,121,161994.0,-0.08
2015-09-30,Fort Wayne,IN,122,116913.0,0.07
2015-09-30,Salinas,CA,123,474657.0,0.88
2015-09-30,Vallejo,CA,124,346979.0,0.46
2015-09-30,Mobile,AL,125,108768.0,0.14
2015-09-30,Reading,PA,126,160305.0,0.1
2015-09-30,Brownsville,TX,127,99662.0,-0.25
2015-09-30,Killeen,TX,128,133483.0,-0.18
2015-09-30,Canton,OH,129,111465.0,0.44
2015-09-30,Beaumont,TX,130,115037.0,0.28
2015-09-30,Manchester,NH,131,251062.0,-0.15
2015-09-30,Salem,OR,132,214675.0,0.46
2015-09-30,Davenport,IL,134,120099.0,0.04
2015-09-30,Peoria,IL,135,116897.0,-0.06
2015-09-30,Myrtle Beach,SC,136,180463.0,-0.15
2015-09-30,Montgomery,AL,137,127772.0,-0.01
2015-09-30,Salisbury,DE,138,237524.0,-0.15
2015-09-30,Gulfport,MS,139,120490.0,0.08
2015-09-30,Tallahassee,FL,140,148519.0,0.22
2015-09-30,Trenton,NJ,141,237708.0,0.16
2015-09-30,Fayetteville,NC,142,121404.0,-0.43
2015-09-30,Huntington,WV,144,90479.0,0.25
2015-09-30,Eugene,OR,145,232360.0,0.82
2015-09-30,Savannah,GA,147,170518.0,0.26
2015-09-30,Ann Arbor,MI,148,239685.0,0.14
2015-09-30,Ocala,FL,149,119385.0,0.12
2015-09-30,Kalamazoo,MI,150,138718.0,0.3
2015-09-30,Naples,FL,151,328317.0,0.76
2015-09-30,South Bend,IN,152,107431.0,0.42
2015-09-30,Spartanburg,SC,153,121495.0,-0.3
2015-09-30,Evansville,IN,154,119415.0,0.08
2015-09-30,Kingsport,TN,155,112132.0,0.09
2015-09-30,Roanoke,VA,156,162148.0,0.17
2015-09-30,Green Bay,WI,157,145049.0,-0.24
2015-09-30,Lincoln,NE,158,168477.0,0.46
2015-09-30,Fort Collins,CO,159,319214.0,0.82
2015-09-30,Utica,NY,160,113076.0,0.06
2015-09-30,Columbus,GA,161,111404.0,-0.15
2015-09-30,Boulder,CO,162,442365.0,1.27
2015-09-30,Fort Smith,AR,165,96451.0,0.22
2015-09-30,Duluth,MN,166,142210.0,0.27
2015-09-30,Atlantic City,NJ,167,189641.0,-0.93
2015-09-30,New London,CT,168,226427.0,0.26
2015-09-30,San Luis Obispo,CA,169,532690.0,0.58
2015-09-30,Gainesville,FL,170,157278.0,0.4
2015-09-30,Santa Cruz,CA,171,716952.0,1.29
2015-09-30,Clarksville,TN,172,149596.0,0.04
2015-09-30,Cedar Rapids,IA,173,144064.0,0.16
2015-09-30,Merced,CA,174,200965.0,0.34
2015-09-30,Wilmington,NC,175,212627.0,0.05
2015-09-30,Kennewick,WA,176,202645.0,0.77
2015-09-30,Greeley,CO,177,279218.0,0.73
2015-09-30,Olympia,WA,179,244328.0,0.42
2015-09-30,Amarillo,TX,180,128423.0,0.13
2015-09-30,Binghamton,NY,181,110218.0,0.23
2015-09-30,Hagerstown,MD,182,174735.0,0.22
2015-09-30,Bremerton,WA,183,272179.0,0.91
2015-09-30,Lynchburg,VA,185,159135.0,0.45
2015-09-30,Yakima,WA,186,165298.0,0.9
2015-09-30,Crestview-Fort Walton Beach-Destin,FL,187,230707.0,0.57
2015-09-30,Topeka,KS,188,112982.0,-0.39
2015-09-30,Macon-Bibb County,GA,189,90714.0,0.13
2015-09-30,Champaign-Urbana,IL,190,137405.0,0.36
2015-09-30,Tuscaloosa,AL,191,149088.0,-0.05
2015-09-30,Sioux Falls,SD,193,184340.0,0.05
2015-09-30,Appleton,WI,195,152878.0,-0.45
2015-09-30,Chico,CA,196,239886.0,0.29
2015-09-30,Charlottesville,VA,197,274057.0,0.12
2015-09-30,Claremont,NH,198,193557.0,-0.02
2015-09-30,Barnstable Town,MA,199,384519.0,0.43
2015-09-30,Burlington,VT,201,268969.0,-0.05
2015-09-30,Prescott,AZ,202,239495.0,0.36
2015-09-30,Las Cruces,NM,205,167899.0,-0.02
2015-09-30,Rochester,MN,208,182317.0,0.44
2015-09-30,Florence,SC,209,110591.0,0.0
2015-09-30,Medford,OR,210,253161.0,-0.08
2015-09-30,Lafayette-West Lafayette,IN,211,133479.0,-0.03
2015-09-30,Bellingham,WA,212,292161.0,0.0
2015-09-30,Lake Havasu City,AZ,213,174233.0,0.52
2015-09-30,Saginaw,MI,214,80099.0,0.38
2015-09-30,Elkhart,IN,217,130959.0,0.7
2015-09-30,Yuma,AZ,218,139076.0,0.35
2015-09-30,Racine,WI,219,119410.0,-0.09
2015-09-30,Athens,GA,220,158586.0,0.4
2015-09-30,Torrington,CT,221,232820.0,-0.21
2015-09-30,St. Cloud,MN,222,175070.0,0.03
2015-09-30,Hilton Head Island,SC,223,281010.0,-0.1
2015-09-30,Bloomington,IL,224,151511.0,0.09
2015-09-30,Panama City,FL,226,187830.0,0.64
2015-09-30,Kingston,NY,227,205916.0,-0.5
2015-09-30,Daphne,AL,228,177855.0,0.47
2015-09-30,Gainesville,GA,229,183888.0,0.82
2015-09-30,Jacksonville,NC,232,147119.0,0.18
2015-09-30,Redding,CA,233,209966.0,0.51
2015-09-30,Monroe,LA,234,127218.0,0.19
2015-09-30,El Centro,CA,236,177152.0,-1.57
2015-09-30,Muskegon,MI,238,101759.0,0.31
2015-09-30,Waterloo,IA,242,133001.0,-0.06
2015-09-30,Oshkosh,WI,243,128715.0,0.01
2015-09-30,Yuba City,CA,244,218090.0,-0.18
2015-09-30,Abilene,TX,245,112950.0,0.02
2015-09-30,Columbia,MO,246,177375.0,0.07
2015-09-30,Dover,DE,247,202530.0,-0.03
2015-09-30,Eau Claire,WI,248,142973.0,0.57
2015-09-30,Janesville,WI,249,112984.0,-0.32
2015-09-30,Jackson,MI,250,113988.0,0.62
2015-09-30,Punta Gorda,FL,251,176237.0,1.13
2015-09-30,Bloomington,IN,252,161943.0,0.36
2015-09-30,Pueblo,CO,253,135086.0,1.19
2015-09-30,Billings,MT,254,246350.0,-0.79
2015-09-30,Bend,OR,256,325446.0,0.83
2015-09-30,Vineland,NJ,258,133127.0,1.97
2015-09-30,Niles,MI,259,151534.0,0.52
2015-09-30,State College,PA,262,217969.0,0.17
2015-09-30,Alexandria,LA,264,146130.0,0.45
2015-09-30,Decatur,AL,265,115465.0,0.24
2015-09-30,Hanford,CA,266,185345.0,-0.02
2015-09-30,Iowa City,IA,267,204523.0,0.1
2015-09-30,Rocky Mount,NC,268,100190.0,-0.03
2015-09-30,Monroe,MI,269,152299.0,0.86
2015-09-30,Jefferson City,MO,273,135979.0,0.57
2015-09-30,Chambersburg,PA,274,163548.0,-0.5
2015-09-30,Elizabethtown,KY,276,130714.0,-1.0
2015-09-30,Pottsville,PA,277,75455.0,0.06
2015-09-30,Wheeling,OH,278,82164.0,0.55
2015-09-30,Florence,AL,279,103762.0,0.0
2015-09-30,Grand Junction,CO,280,204511.0,1.02
2015-09-30,Concord,NH,281,219826.0,0.19
2015-09-30,Dothan,AL,282,113338.0,0.1
2015-09-30,Santa Fe,NM,283,316017.0,0.19
2015-09-30,Johnstown,PA,284,77460.0,-0.21
2015-09-30,Traverse City,MI,285,191499.0,0.31
2015-09-30,Hattiesburg,MS,286,130131.0,0.32
2015-09-30,Dalton,GA,287,115181.0,0.27
2015-09-30,Midland,TX,288,219127.0,0.56
2015-09-30,Homosassa Springs,FL,289,121669.0,0.95
2015-09-30,Coeur d'Alene,ID,292,240114.0,0.57
2015-09-30,Springfield,OH,293,96761.0,-0.04
2015-09-30,St. George,UT,294,256051.0,-0.06
2015-09-30,Vero Beach,FL,295,180496.0,1.0
2015-09-30,Napa,CA,297,580865.0,0.63
2015-09-30,Tupelo,MS,298,109434.0,0.47
2015-09-30,Battle Creek,MI,299,98969.0,0.23
2015-09-30,Jamestown,NY,300,89472.0,0.62
2015-09-30,Eureka,CA,301,274492.0,0.81
2015-09-30,Flagstaff,AZ,303,303262.0,0.15
2015-09-30,Wausau,WI,305,139630.0,0.26
2015-09-30,La Crosse,WI,306,162123.0,0.11
2015-09-30,Lebanon,PA,307,166533.0,-0.12
2015-09-30,Idaho Falls,ID,308,168459.0,0.61
2015-09-30,Pittsfield,MA,310,217950.0,0.36
2015-09-30,Farmington,NM,312,116494.0,0.06
2015-09-30,Jackson,TN,313,100655.0,0.07
2015-09-30,Glens Falls,NY,315,174428.0,0.01
2015-09-30,Winchester,VA,316,210610.0,-0.09
2015-09-30,Altoona,PA,318,103593.0,0.11
2015-09-30,Carbondale,IL,320,92499.0,-0.31
2015-09-30,Mansfield,OH,325,93289.0,1.08
2015-09-30,Augusta,ME,328,149014.0,0.2
2015-09-30,Sherman,TX,331,127955.0,0.0
2015-09-30,Muncie,IN,334,78919.0,0.38
2015-09-30,Mount Vernon,WA,335,268339.0,0.74
2015-09-30,Albany,OR,336,187321.0,-0.03
2015-09-30,Watertown,NY,337,137743.0,0.25
2015-09-30,Cleveland,TN,339,140375.0,0.18
2015-09-30,Sheboygan,WI,340,116496.0,0.36
2015-09-30,Bismarck,ND,341,269314.0,0.01
2015-09-30,Dunn,NC,343,149516.0,-0.12
2015-09-30,Morristown,TN,345,127434.0,0.76
2015-09-30,Kankakee,IL,346,129230.0,0.03
2015-09-30,Ogdensburg,NY,348,73820.0,-0.25
2015-09-30,Holland,MI,351,160003.0,0.35
2015-09-30,Wenatchee,WA,352,266809.0,0.67
2015-09-30,Decatur,IL,354,87151.0,0.05
2015-09-30,Missoula,MT,355,279042.0,0.23
2015-09-30,Roseburg,OR,359,169868.0,0.54
2015-09-30,Show Low,AZ,361,178024.0,0.31
2015-09-30,Bluefield,WV,363,71544.0,0.32
2015-09-30,Lima,OH,365,94603.0,0.17
2015-09-30,Cookeville,TN,366,125449.0,0.48
2015-09-30,California-Lexington Park,MD,367,275481.0,0.01
2015-09-30,Gadsden,AL,368,79492.0,-0.12
2015-09-30,Cumberland,MD,369,85975.0,-1.46
2015-09-30,Whitewater,WI,371,183624.0,-0.35
2015-09-30,Fond du Lac,WI,372,123296.0,-0.43
2015-09-30,Ithaca,NY,373,211668.0,0.52
2015-09-30,Tullahoma,TN,377,122879.0,1.2
2015-09-30,Richmond,KY,378,135507.0,0.07
2015-09-30,Adrian,MI,379,126180.0,0.91
2015-09-30,Corning,NY,381,99972.0,-0.14
2015-09-30,Sebring,FL,382,105851.0,0.51
2015-09-30,Truckee,CA,383,388103.0,0.98
2015-09-30,Fairbanks,AK,387,159676.0,-0.15
2015-09-30,Ocean City,NJ,388,355459.0,0.28
2015-09-30,Rome,GA,390,101561.0,0.28
2015-09-30,Hot Springs,AR,392,130795.0,0.24
2015-09-30,Greenwood,SC,393,97366.0,0.3
2015-09-30,Clarksburg,WV,395,88980.0,0.62
2015-09-30,Albertville,AL,400,106187.0,0.14
2015-09-30,Cheyenne,WY,405,242259.0,0.56
2015-09-30,Brainerd,MN,407,164899.0,0.31
2015-09-30,Kalispell,MT,408,286124.0,0.09
2015-09-30,Sevierville,TN,409,182865.0,-0.45
2015-09-30,Elmira,NY,414,94752.0,-0.35
2015-09-30,Pinehurst-Southern Pines,NC,417,214026.0,-0.16
2015-09-30,Ukiah,CA,418,363916.0,0.11
2015-09-30,Lufkin,TX,420,100430.0,0.45
2015-09-30,Corvallis,OR,422,292492.0,0.86
2015-09-30,Watertown,WI,427,174554.0,-0.48
2015-09-30,Midland,MI,428,132002.0,-0.32
2015-09-30,Pocatello,ID,430,143162.0,0.9
2015-09-30,Danville,IL,437,62092.0,0.25
2015-09-30,Great Falls,MT,439,176592.0,0.33
2015-09-30,Olean,NY,442,78973.0,-1.6
2015-09-30,Oak Harbor,WA,446,314331.0,0.41
2015-09-30,Hinesville,GA,448,123710.0,0.47
2015-09-30,Warsaw,IN,450,152803.0,0.4
2015-09-30,Quincy,IL,452,100528.0,0.38
2015-09-30,Sandusky,OH,454,125076.0,0.38
2015-09-30,Columbus,IN,456,146431.0,0.31
2015-09-30,Roanoke Rapids,NC,457,65864.0,0.14
2015-09-30,Casper,WY,459,226183.0,0.25
2015-09-30,Findlay,OH,461,128052.0,-1.02
2015-09-30,Seneca,SC,464,145228.0,0.15
2015-09-30,Glenwood Springs,CO,466,467646.0,0.42
2015-09-30,Aberdeen,WA,468,131841.0,0.3
2015-09-30,Greenfield Town,MA,471,205286.0,-1.02
2015-09-30,Mount Pleasant,MI,476,116705.0,0.47
2015-09-30,Statesboro,GA,477,127078.0,0.4
2015-09-30,Minot,ND,480,277955.0,0.23
2015-09-30,Shawnee,OK,481,92411.0,0.3
2015-09-30,Richmond,IN,483,91690.0,0.06
2015-09-30,Martinsville,VA,485,75985.0,0.28
2015-09-30,LaGrange,GA,490,131618.0,0.31
2015-09-30,Morehead City,NC,492,247685.0,-0.04
2015-09-30,Marinette,WI,494,90145.0,0.1
2015-09-30,Roswell,NM,495,87402.0,0.27
2015-09-30,Marshall,TX,496,130759.0,0.57
2015-09-30,Hobbs,NM,500,152050.0,0.21
2015-09-30,Faribault,MN,504,181495.0,0.09
2015-09-30,Somerset,KY,510,120969.0,0.77
2015-09-30,Walla Walla,WA,512,200915.0,0.75
2015-09-30,Fort Madison,IA,515,79827.0,0.02
2015-09-30,Big Stone Gap,VA,520,68906.0,0.38
2015-09-30,Enid,OK,528,79062.0,0.48
2015-09-30,Georgetown,SC,530,205252.0,0.03
2015-09-30,Laconia,NH,531,219722.0,-0.01
2015-09-30,Sterling,IL,538,90994.0,0.28
2015-09-30,Dublin,GA,540,85409.0,0.56
2015-09-30,Fergus Falls,MN,544,193040.0,0.25
2015-09-30,Fairmont,WV,546,93380.0,0.58
2015-09-30,Picayune,MS,548,129882.0,0.19
2015-09-30,Gloversville,NY,549,100067.0,0.41
2015-09-30,Carson City,NV,552,224021.0,0.69
2015-09-30,McComb,MS,563,93356.0,0.3
2015-09-30,Rochelle,IL,564,125133.0,0.06
2015-09-30,Scottsboro,AL,565,95480.0,0.1
2015-09-30,Danville,KY,566,101732.0,0.27
2015-09-30,Greenville,OH,569,122329.0,0.59
2015-09-30,Glasgow,KY,575,98434.0,0.36
2015-09-30,Edwards,CO,577,638584.0,1.01
2015-09-30,Fernley,NV,578,182757.0,0.95
2015-09-30,Elko,NV,588,225597.0,1.04
2015-09-30,Rexburg,ID,589,204994.0,0.62
2015-09-30,Cortland,NY,598,108007.0,0.53
2015-09-30,Freeport,IL,605,85485.0,-1.92
2015-09-30,Burlington,IA,607,91589.0,-0.23
2015-09-30,Cadillac,MI,608,96055.0,0.69
2015-09-30,Ardmore,OK,609,80689.0,0.55
2015-09-30,Oxford,MS,612,170542.0,0.22
2015-09-30,Bogalusa,LA,613,101096.0,-0.1
2015-09-30,Gardnerville Ranchos,NV,615,339529.0,0.37
2015-09-30,Tahlequah,OK,616,105127.0,0.16
2015-09-30,Ruston,LA,619,135912.0,0.36
2015-09-30,Hillsdale,MI,620,110293.0,0.58
2015-09-30,Ponca City,OK,623,59513.0,0.23
2015-09-30,Blytheville,AR,624,74717.0,0.06
2015-09-30,Newport,OR,630,243562.0,0.21
2015-09-30,McAlester,OK,634,80435.0,0.21
2015-09-30,Moultrie,GA,636,76791.0,0.42
2015-09-30,Thomasville,GA,647,118419.0,0.43
2015-09-30,Bemidji,MN,648,145610.0,0.52
2015-09-30,Mount Sterling,KY,649,95253.0,0.15
2015-09-30,Selma,AL,653,52601.0,-0.27
2015-09-30,Rock Springs,WY,654,209393.0,0.15
2015-09-30,Cornelia,GA,658,118688.0,0.37
2015-09-30,Burley,ID,659,137847.0,0.71
2015-09-30,Muscatine,IA,663,121736.0,0.27
2015-09-30,Alma,MI,664,75038.0,0.44
2015-09-30,Douglas,GA,667,90188.0,0.21
2015-09-30,Willmar,MN,668,156556.0,0.08
2015-09-30,Auburn,IN,669,112327.0,0.15
2015-09-30,Sedalia,MO,670,72817.0,0.25
2015-09-30,El Dorado,AR,675,66635.0,0.08
2015-09-30,Mountain Home,AR,677,120075.0,0.12
2015-09-30,El Campo,TX,680,121264.0,0.57
2015-09-30,Jacksonville,IL,683,82923.0,0.27
2015-09-30,Sandpoint,ID,684,273901.0,0.49
2015-09-30,Alice,TX,685,88556.0,0.63
2015-09-30,Marshalltown,IA,688,100954.0,-0.13
2015-09-30,Espa±ola,NM,692,155178.0,0.2
2015-09-30,Riverton,WY,693,195368.0,0.08
2015-09-30,Tifton,GA,694,109418.0,0.53
2015-09-30,McMinnville,TN,698,89668.0,0.3
2015-09-30,Selinsgrove,PA,699,141794.0,0.37
2015-09-30,Pontiac,IL,711,101940.0,-0.01
2015-09-30,Houghton,MI,714,107279.0,0.26
2015-09-30,Sault Ste. Marie,MI,716,95642.0,0.25
2015-09-30,Americus,GA,726,75780.0,0.38
2015-09-30,Easton,MD,727,293604.0,-0.32
2015-09-30,North Platte,NE,728,125739.0,0.38
2015-09-30,Ada,OK,730,87872.0,0.59
2015-09-30,Murray,KY,733,115501.0,0.31
2015-09-30,Escanaba,MI,737,91823.0,0.08
2015-09-30,Canton,IL,737,66369.0,0.4
2015-09-30,Coshocton,OH,742,90691.0,0.09
2015-09-30,Logan,WV,744,78124.0,0.39
2015-09-30,Vidalia,GA,750,83731.0,0.37
2015-09-30,Summit Park,UT,751,623684.0,0.13
2015-09-30,Laramie,WY,753,217860.0,0.09
2015-09-30,Dixon,IL,757,92293.0,-0.04
2015-09-30,Alexandria,MN,758,188370.0,0.4
2015-09-30,Coffeyville,KS,762,64561.0,0.26
2015-09-30,Susanville,CA,766,161046.0,0.05
2015-09-30,Brookhaven,MS,767,94862.0,-0.28
2015-09-30,Taylorville,IL,769,71977.0,0.29
2015-09-30,Effingham,IL,772,123781.0,0.22
2015-09-30,Valley,AL,773,62120.0,-0.23
2015-09-30,Emporia,KS,780,96718.0,-0.42
2015-09-30,Taos,NM,785,195903.0,0.5
2015-09-30,Malvern,AR,786,86160.0,0.22
2015-09-30,Cambridge,MD,789,148564.0,-0.16
2015-09-30,Macomb,IL,790,67288.0,0.21
2015-09-30,Camden,AR,807,49713.0,0.08
2015-09-30,Jackson,WY,808,538648.0,0.49
2015-09-30,Iron Mountain,MI,813,98920.0,0.53
