Date,City,State,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2021-03-31,Houston,TX,338337.0,1.5,274330.0,2.11,242733.0,0.79,1374.0,0.73
2021-03-31,Washington,DC,519997.0,0.09,436667.0,0.38,488461.0,1.21,1951.0,0.52
2021-03-31,Miami-Fort Lauderdale,FL,402547.0,0.67,341000.0,1.09,332831.0,1.17,2069.0,1.47
2021-03-31,Atlanta,GA,357963.0,1.91,294500.0,2.14,277963.0,1.46,1585.0,1.34
2021-03-31,Boston,MA,684633.0,1.78,522667.0,1.62,558413.0,0.96,2418.0,1.3
2021-03-31,San Francisco,CA,984304.0,-0.03,905000.0,3.58,1210917.0,1.28,2873.0,1.27
2021-03-31,Detroit,MI,276633.0,3.75,204667.0,0.0,205335.0,1.09,1273.0,0.87
2021-03-31,Riverside,CA,494967.0,0.33,451000.0,1.88,443365.0,1.65,2157.0,1.84
2021-03-31,Phoenix,AZ,413660.0,2.06,354117.0,2.54,350187.0,2.54,1541.0,1.72
2021-03-31,Seattle,WA,670000.0,2.29,578235.0,3.7,614697.0,1.51,1884.0,1.24
2021-03-31,Minneapolis-St Paul,MN,387767.0,2.2,312667.0,1.63,329708.0,1.01,1515.0,0.87
2021-03-31,San Diego,CA,843000.0,1.0,684667.0,2.75,703143.0,1.48,2453.0,0.9
2021-03-31,St. Louis,MO,261633.0,3.29,204649.0,-0.02,205586.0,1.16,1117.0,0.9
2021-03-31,Tampa,FL,306715.0,2.0,268000.0,0.94,264922.0,1.65,1583.0,0.89
2021-03-31,Baltimore,MD,352333.0,2.73,310000.0,0.0,330042.0,1.03,1575.0,0.9
2021-03-31,Denver,CO,547300.0,2.18,482167.0,2.84,501850.0,1.54,1674.0,1.03
2021-03-31,Pittsburgh,PA,244300.0,2.79,189417.0,2.53,184153.0,0.91,1209.0,0.67
2021-03-31,Portland,OR,534650.0,1.69,455833.0,2.36,477633.0,27.23,1627.0,0.87
2021-03-31,Portland,OR,534650.0,1.69,455833.0,2.36,380813.0,-20.27,1627.0,0.87
2021-03-31,Charlotte,NC,377963.0,1.57,298333.0,1.57,279571.0,1.59,1461.0,1.25
2021-03-31,Sacramento,CA,585650.0,-0.79,490000.0,2.44,494757.0,1.34,1981.0,0.66
2021-03-31,San Antonio,TX,295133.0,1.28,257808.0,0.07,258348.0,1.16,1252.0,0.97
2021-03-31,Orlando,FL,331597.0,0.79,293667.0,1.03,282352.0,0.91,1575.0,1.16
2021-03-31,Cincinnati,OH,332212.0,3.72,203167.0,0.0,218302.0,1.43,1259.0,1.21
2021-03-31,Cleveland,OH,213166.0,6.76,164067.0,-1.01,182559.0,-6.63,1214.0,1.08
2021-03-31,Cleveland,OH,213166.0,6.76,164067.0,-1.01,197807.0,8.35,1214.0,1.08
2021-03-31,Kansas City,MO,370367.0,4.54,252000.0,2.02,238887.0,1.65,1172.0,0.95
2021-03-31,Las Vegas,NV,356333.0,2.89,338534.0,1.16,325574.0,90.43,1495.0,1.08
2021-03-31,Las Vegas,NV,356333.0,2.89,338534.0,1.16,173295.0,-46.77,1495.0,1.08
2021-03-31,Columbus,OH,336663.0,2.33,233091.0,0.72,246841.0,28.2,1256.0,1.05
2021-03-31,Columbus,OH,336663.0,2.33,233091.0,0.72,139784.0,-43.37,1256.0,1.05
2021-03-31,Columbus,OH,336663.0,2.33,233091.0,0.72,194588.0,39.21,1256.0,1.05
2021-03-31,Indianapolis,IN,286962.0,2.63,221000.0,0.45,216308.0,1.44,1263.0,0.48
2021-03-31,San Jose,CA,1239296.0,1.89,1163000.0,3.76,1328114.0,0.26,2882.0,0.66
2021-03-31,Austin,TX,431993.0,4.27,400363.0,5.17,407151.0,176.76,1494.0,1.56
2021-03-31,Austin,TX,431993.0,4.27,400363.0,5.17,147690.0,-63.73,1494.0,1.56
2021-03-31,Virginia Beach,VA,302297.0,0.79,272998.0,0.49,275303.0,1.17,1394.0,0.94
2021-03-31,Nashville,TN,398710.0,2.58,335630.0,1.54,321981.0,1.27,1501.0,1.28
2021-03-31,Providence,RI,411300.0,1.01,321917.0,0.05,370948.0,1.4,1611.0,0.88
2021-03-31,Milwaukee,WI,227933.0,0.72,214333.0,0.78,236198.0,1.48,1086.0,0.37
2021-03-31,Jacksonville,FL,317963.0,2.25,283931.0,1.34,264428.0,163.46,1422.0,1.35
2021-03-31,Jacksonville,FL,317963.0,2.25,283931.0,1.34,187173.0,-29.22,1422.0,1.35
2021-03-31,Jacksonville,FL,317963.0,2.25,283931.0,1.34,101344.0,-45.86,1422.0,1.35
2021-03-31,Memphis,TN,244933.0,-0.55,214750.0,1.06,183732.0,1.37,1280.0,1.27
2021-03-31,Oklahoma City,OK,302167.0,2.61,211188.0,0.65,176949.0,0.9,1154.0,1.14
2021-03-31,Louisville-Jefferson County,KY,270967.0,3.44,209133.0,1.34,204538.0,1.11,1127.0,0.54
2021-03-31,Hartford,CT,339900.0,2.17,250167.0,-0.66,269330.0,1.3,1444.0,1.26
2021-03-31,Richmond,VA,400617.0,1.09,287292.0,-0.3,281576.0,152.61,1369.0,1.41
2021-03-31,Richmond,VA,400617.0,1.09,287292.0,-0.3,188934.0,-32.9,1369.0,1.41
2021-03-31,Richmond,VA,400617.0,1.09,287292.0,-0.3,113533.0,-39.91,1369.0,1.41
2021-03-31,New Orleans,LA,295433.0,0.1,229667.0,0.73,229668.0,0.96,1289.0,0.08
2021-03-31,Buffalo,NY,243300.0,4.49,177417.0,-1.98,201851.0,0.94,1090.0,-0.18
2021-03-31,Raleigh,NC,400100.0,1.51,322000.0,2.01,319708.0,1.43,1435.0,1.06
2021-03-31,Birmingham,AL,282267.0,0.77,232289.0,2.05,201450.0,1.25,1173.0,0.34
2021-03-31,Salt Lake City,UT,528333.0,-0.1,412833.0,2.74,457433.0,1.74,1367.0,1.56
2021-03-31,Rochester,NY,280733.0,2.17,164500.0,-1.4,181968.0,-30.26,1246.0,0.97
2021-03-31,Rochester,NY,280733.0,2.17,164500.0,-1.4,263850.0,45.0,1246.0,0.97
2021-03-31,Grand Rapids,MI,347567.0,2.83,235000.0,2.32,252419.0,1.31,1265.0,1.77
2021-03-31,Tucson,AZ,348220.0,3.98,274483.0,3.13,264786.0,1.27,1333.0,1.76
2021-03-31,Urban Honolulu,HI,576333.0,-1.71,624650.0,-2.35,760981.0,1.23,2405.0,1.05
2021-03-31,Tulsa,OK,281368.0,4.09,203333.0,1.16,169507.0,0.83,1123.0,1.63
2021-03-31,Fresno,CA,392121.0,0.7,332750.0,1.22,310717.0,1.48,1717.0,1.84
2021-03-31,Worcester,MA,399900.0,0.08,316133.0,0.25,351218.0,1.97,1555.0,1.11
2021-03-31,Stamford,CT,812633.0,3.89,470000.0,-1.5,475905.0,1.21,2328.0,0.95
2021-03-31,Albuquerque,NM,345833.0,2.83,257000.0,1.11,250812.0,1.59,1244.0,1.3
2021-03-31,Albany,NY,303267.0,2.43,215187.0,-1.3,232351.0,-27.81,1252.0,1.79
2021-03-31,Albany,NY,303267.0,2.43,215187.0,-1.3,119227.0,-48.69,1252.0,1.79
2021-03-31,Albany,NY,303267.0,2.43,215187.0,-1.3,325999.0,173.43,1252.0,1.79
2021-03-31,Omaha,NE,334100.0,2.13,229000.0,3.15,231087.0,1.45,1087.0,0.74
2021-03-31,New Haven,CT,324933.0,2.19,251000.0,0.27,274646.0,1.54,1682.0,1.82
2021-03-31,Bakersfield,CA,292966.0,0.56,286667.0,1.9,268317.0,0.83,1449.0,0.63
2021-03-31,Knoxville,TN,306567.0,2.22,239960.0,1.7,228645.0,1.49,1319.0,-0.45
2021-03-31,Greenville,SC,285210.0,2.36,232333.0,-0.57,232267.0,50.9,1279.0,1.59
2021-03-31,Greenville,SC,285210.0,2.36,232333.0,-0.57,156447.0,-32.64,1279.0,1.59
2021-03-31,Ventura,CA,923167.0,2.67,691667.0,1.44,687745.0,1.3,2622.0,1.79
2021-03-31,Allentown,PA,337100.0,2.35,227983.0,-0.47,249051.0,1.26,1544.0,1.85
2021-03-31,El Paso,TX,231650.0,1.46,183650.0,0.09,155909.0,1.35,1174.0,0.95
2021-03-31,Baton Rouge,LA,276297.0,1.85,224300.0,1.06,198802.0,0.52,1222.0,0.16
2021-03-31,Dayton,OH,224833.0,3.13,156500.0,-1.62,159369.0,1.28,1119.0,1.45
2021-03-31,McAllen,TX,231000.0,2.21,177067.0,0.0,136898.0,0.56,955.0,0.74
2021-03-31,Columbia,SC,250100.0,1.82,205333.0,0.34,181394.0,-17.12,1214.0,1.59
2021-03-31,Columbia,SC,250100.0,1.82,205333.0,0.34,220573.0,21.6,1214.0,1.59
2021-03-31,Greensboro,NC,276083.0,2.44,190915.0,1.78,181525.0,1.32,1170.0,0.78
2021-03-31,Akron,OH,172967.0,5.92,149867.0,0.27,175056.0,1.32,1022.0,-0.39
2021-03-31,North Port-Sarasota-Bradenton,FL,403998.0,2.97,326977.0,1.65,317439.0,1.4,1783.0,1.08
2021-03-31,Little Rock,AR,221000.0,3.07,182300.0,-0.03,163955.0,0.46,1029.0,0.78
2021-03-31,Stockton,CA,489892.0,0.93,469667.0,2.23,443070.0,1.88,2145.0,2.05
2021-03-31,Charleston,SC,432830.0,2.53,331483.0,1.77,308351.0,255.21,1503.0,1.83
2021-03-31,Charleston,SC,432830.0,2.53,331483.0,1.77,87576.0,-71.6,1503.0,1.83
2021-03-31,Syracuse,NY,184547.0,0.91,153483.0,-1.07,168153.0,0.65,1179.0,1.03
2021-03-31,Colorado Springs,CO,495493.0,3.49,395148.0,2.23,385542.0,2.7,1593.0,1.34
2021-03-31,Winston-Salem,NC,280912.0,0.95,195833.0,-0.68,183177.0,1.67,1347.0,1.74
2021-03-31,Wichita,KS,243917.0,3.82,173333.0,-0.86,164058.0,1.02,859.0,0.47
2021-03-31,Springfield,MA,317600.0,4.49,243000.0,-0.68,271246.0,98.18,1455.0,0.48
2021-03-31,Springfield,MA,317600.0,4.49,243000.0,-0.68,185077.0,-31.77,1455.0,0.48
2021-03-31,Springfield,MA,317600.0,4.49,243000.0,-0.68,140967.0,-23.83,1455.0,0.48
2021-03-31,Fort Myers,FL,374674.5714285714,37.38,255000.0,-2.05,269046.0,1.85,1562.0,0.64
2021-03-31,Boise City,ID,482842.0,2.95,419148.0,3.96,422110.0,3.23,1530.0,2.62
2021-03-31,Toledo,OH,194633.0,3.36,141500.0,-0.93,142937.0,1.7,1076.0,1.03
2021-03-31,Madison,WI,370300.0,0.91,304633.0,3.28,318354.0,1.05,1257.0,0.8
2021-03-31,Lakeland,FL,265598.0,1.91,234730.0,1.28,217584.0,1.3,1444.0,1.62
2021-03-31,Ogden,UT,485467.0,2.1,350408.0,2.21,396878.0,1.93,1419.0,0.85
2021-03-31,Daytona Beach,FL,304633.0,1.66,259297.0,1.3,250799.0,1.64,1499.0,1.28
2021-03-31,Des Moines,IA,282427.0,2.16,234667.0,-1.09,226860.0,1.45,1110.0,1.83
2021-03-31,Provo,UT,504330.0,-0.41,400083.0,2.1,440322.0,1.68,1466.0,1.24
2021-03-31,Durham,NC,428688.0,2.12,316750.0,1.88,305153.0,1.48,1357.0,-1.38
2021-03-31,Fort Collins,CO,451267.0,-0.95,432433.0,2.96,455942.0,1.12,1618.0,1.51
2021-04-30,New York,NY,676333.0,0.45,480000.0,1.41,533312.0,0.9,2545.0,1.52
2021-04-30,Los Angeles-Long Beach-Anaheim,CA,1019933.0,0.69,778333.0,3.43,767613.0,1.46,2494.0,0.89
2021-04-30,Chicago,IL,346633.0,2.46,267666.0,3.21,267513.0,1.16,1709.0,1.97
2021-04-30,Dallas-Fort Worth,TX,369597.0,2.65,320000.0,4.01,292909.0,1.94,1498.0,1.77
2021-04-30,Philadelphia,PA,333300.0,2.05,271567.0,0.99,288843.0,1.17,1628.0,1.12
2021-04-30,Houston,TX,345759.0,2.19,284995.0,3.89,245196.0,1.01,1389.0,1.09
2021-04-30,Washington,DC,528236.0,1.58,455000.0,4.2,495299.0,1.4,1975.0,1.23
2021-04-30,Miami-Fort Lauderdale,FL,410900.0,2.08,346000.0,1.47,336489.0,1.1,2112.0,2.08
2021-04-30,Atlanta,GA,374163.0,4.53,306167.0,3.96,282768.0,1.73,1615.0,1.89
2021-04-30,Boston,MA,694633.0,1.46,539333.0,3.19,564578.0,1.1,2456.0,1.57
2021-04-30,San Francisco,CA,990333.0,0.61,974167.0,7.64,1231852.0,1.73,2903.0,1.04
2021-04-30,Detroit,MI,288300.0,4.22,212500.0,3.83,207536.0,1.07,1291.0,1.41
2021-04-30,Riverside,CA,506633.0,2.36,463333.0,2.73,452710.0,2.11,2195.0,1.76
2021-04-30,Phoenix,AZ,422997.0,2.26,364450.0,2.92,357014.0,1.95,1577.0,2.34
2021-04-30,Seattle,WA,686650.0,2.49,603327.0,4.34,625051.0,1.68,1925.0,2.18
2021-04-30,Minneapolis-St Paul,MN,392733.0,1.28,323333.0,3.41,332070.0,0.72,1530.0,0.99
2021-04-30,San Diego,CA,856633.0,1.62,708000.0,3.41,717226.0,2.0,2490.0,1.51
2021-04-30,St. Louis,MO,271600.0,3.81,207483.0,1.38,208171.0,1.26,1133.0,1.43
2021-04-30,Tampa,FL,317827.0,3.62,275667.0,2.86,269258.0,1.64,1615.0,2.02
2021-04-30,Baltimore,MD,362633.0,2.92,306667.0,-1.08,334009.0,1.2,1601.0,1.65
2021-04-30,Denver,CO,563460.0,2.95,502437.0,4.2,510494.0,1.72,1705.0,1.85
2021-04-30,Pittsburgh,PA,252083.0,3.19,196083.0,3.52,186000.0,1.0,1222.0,1.08
2021-04-30,Portland,OR,551317.0,3.12,468833.0,2.85,485997.0,27.62,1651.0,1.48
2021-04-30,Portland,OR,551317.0,3.12,468833.0,2.85,387568.0,-20.25,1651.0,1.48
2021-04-30,Charlotte,NC,387993.0,2.65,308333.0,3.35,284073.0,1.61,1489.0,1.92
2021-04-30,Sacramento,CA,588663.0,0.51,505000.0,3.06,504011.0,1.87,2005.0,1.21
2021-04-30,San Antonio,TX,301000.0,1.99,263608.0,2.25,262275.0,1.52,1270.0,1.44
2021-04-30,Orlando,FL,338567.0,2.1,298667.0,1.7,285159.0,0.99,1607.0,2.03
2021-04-30,Cincinnati,OH,346903.0,4.42,212467.0,4.58,221361.0,1.4,1273.0,1.11
2021-04-30,Cleveland,OH,229163.0,7.5,166817.0,1.68,184941.0,-6.5,1216.0,0.16
2021-04-30,Cleveland,OH,229163.0,7.5,166817.0,1.68,199721.0,7.99,1216.0,0.16
2021-04-30,Kansas City,MO,384383.0,3.78,259333.0,2.91,243362.0,1.87,1190.0,1.54
2021-04-30,Las Vegas,NV,374000.0,4.96,345201.0,1.97,330103.0,90.49,1528.0,2.21
2021-04-30,Las Vegas,NV,374000.0,4.96,345201.0,1.97,174725.0,-47.07,1528.0,2.21
2021-04-30,Columbus,OH,345327.0,2.57,239383.0,2.7,249796.0,28.37,1264.0,0.64
2021-04-30,Columbus,OH,345327.0,2.57,239383.0,2.7,141648.0,-43.29,1264.0,0.64
2021-04-30,Columbus,OH,345327.0,2.57,239383.0,2.7,197593.0,39.5,1264.0,0.64
2021-04-30,Indianapolis,IN,294627.0,2.67,227667.0,3.02,219038.0,1.26,1273.0,0.79
2021-04-30,San Jose,CA,1256000.0,1.35,1223333.0,5.19,1344084.0,1.2,2901.0,0.66
2021-04-30,Austin,TX,455963.0,5.55,434382.52173913043,8.5,428860.0,190.38,1532.0,2.54
2021-04-30,Austin,TX,455963.0,5.55,434382.52173913043,8.5,149730.0,-65.09,1532.0,2.54
2021-04-30,Virginia Beach,VA,307330.0,1.66,277998.0,1.83,279022.0,1.35,1417.0,1.65
2021-04-30,Nashville,TN,412040.0,3.34,344982.0,2.79,326507.0,1.41,1530.0,1.93
2021-04-30,Providence,RI,417300.0,1.46,328583.0,2.07,376050.0,1.38,1650.0,2.42
2021-04-30,Milwaukee,WI,232600.0,2.05,220883.0,3.06,239203.0,1.27,1097.0,1.01
2021-04-30,Jacksonville,FL,328617.0,3.35,294500.0,3.72,268402.0,164.84,1451.0,2.04
2021-04-30,Jacksonville,FL,328617.0,3.35,294500.0,3.72,188898.0,-29.62,1451.0,2.04
2021-04-30,Jacksonville,FL,328617.0,3.35,294500.0,3.72,101940.0,-46.03,1451.0,2.04
2021-04-30,Memphis,TN,248267.0,1.36,220417.0,2.64,186217.0,1.35,1306.0,2.03
2021-04-30,Oklahoma City,OK,313333.0,3.7,213355.0,1.03,178830.0,1.06,1169.0,1.3
2021-04-30,Louisville-Jefferson County,KY,280317.0,3.45,213333.0,2.01,207017.0,1.21,1144.0,1.51
2021-04-30,Hartford,CT,348233.0,2.45,253500.0,1.33,273340.0,1.49,1463.0,1.32
2021-04-30,Richmond,VA,401650.0,0.26,296625.0,3.25,284917.0,150.96,1386.0,1.24
2021-04-30,Richmond,VA,401650.0,0.26,296625.0,3.25,190281.0,-33.22,1386.0,1.24
2021-04-30,Richmond,VA,401650.0,0.26,296625.0,3.25,114260.0,-39.95,1386.0,1.24
2021-04-30,New Orleans,LA,303767.0,2.82,235352.0,2.48,231104.0,0.63,1305.0,1.24
2021-04-30,Buffalo,NY,258267.0,6.15,180083.0,1.5,204204.0,1.17,1107.0,1.56
2021-04-30,Raleigh,NC,405933.0,1.46,335667.0,4.24,324900.0,1.62,1458.0,1.6
2021-04-30,Birmingham,AL,288233.0,2.11,239500.0,3.1,203476.0,1.01,1181.0,0.68
2021-04-30,Salt Lake City,UT,533300.0,0.94,430500.0,4.28,467450.0,2.19,1397.0,2.19
2021-04-30,Rochester,NY,282400.0,0.59,170533.0,3.67,184735.0,-29.98,1265.0,1.52
2021-04-30,Rochester,NY,282400.0,0.59,170533.0,3.67,265863.0,43.92,1265.0,1.52
2021-04-30,Grand Rapids,MI,356467.0,2.56,248083.0,5.57,255425.0,1.19,1279.0,1.11
2021-04-30,Tucson,AZ,364553.0,4.69,280000.0,2.01,268077.0,1.24,1362.0,2.18
2021-04-30,Urban Honolulu,HI,576333.0,0.0,618817.0,-0.93,769842.0,1.16,2452.0,1.95
2021-04-30,Tulsa,OK,293800.0,4.42,207833.0,2.21,171057.0,0.91,1138.0,1.34
2021-04-30,Fresno,CA,401617.0,2.42,339667.0,2.08,316220.0,1.77,1762.0,2.62
2021-04-30,Worcester,MA,399900.0,0.0,319467.0,1.05,357611.0,1.82,1582.0,1.74
2021-04-30,Stamford,CT,829000.0,2.01,481833.0,2.52,480589.0,0.98,2375.0,2.02
2021-04-30,Albuquerque,NM,352498.0,1.93,265000.0,3.11,254059.0,1.29,1272.0,2.25
2021-04-30,Albany,NY,308233.0,1.64,218817.0,1.69,235007.0,-27.91,1289.0,2.96
2021-04-30,Albany,NY,308233.0,1.64,218817.0,1.69,120463.0,-48.74,1289.0,2.96
2021-04-30,Albany,NY,308233.0,1.64,218817.0,1.69,330432.0,174.3,1289.0,2.96
2021-04-30,Omaha,NE,340133.0,1.81,237800.0,3.84,233995.0,1.26,1095.0,0.74
2021-04-30,New Haven,CT,339900.0,4.61,256667.0,2.26,279783.0,1.87,1687.0,0.3
2021-04-30,Bakersfield,CA,301631.0,2.96,290000.0,1.16,272254.0,1.47,1477.0,1.93
2021-04-30,Knoxville,TN,328233.0,7.07,243333.0,1.41,232449.0,1.66,1338.0,1.44
2021-04-30,Greenville,SC,298510.0,4.66,236287.0,1.7,234768.0,50.06,1295.0,1.25
2021-04-30,Greenville,SC,298510.0,4.66,236287.0,1.7,158042.0,-32.68,1295.0,1.25
2021-04-30,Ventura,CA,943167.0,2.17,710000.0,2.65,696352.0,1.25,2679.0,2.17
2021-04-30,Allentown,PA,344100.0,2.08,228167.0,0.08,252730.0,1.48,1561.0,1.1
2021-04-30,El Paso,TX,234967.0,1.43,185167.0,0.83,157810.0,1.22,1190.0,1.36
2021-04-30,Baton Rouge,LA,284985.0,3.14,229317.0,2.24,199821.0,0.51,1238.0,1.31
2021-04-30,Dayton,OH,231467.0,2.95,158167.0,1.07,161738.0,1.49,1119.0,0.0
2021-04-30,McAllen,TX,238333.0,3.17,180000.0,1.66,137651.0,0.55,970.0,1.57
2021-04-30,Columbia,SC,255567.0,2.19,211500.0,3.0,183517.0,-16.8,1226.0,0.99
2021-04-30,Columbia,SC,255567.0,2.19,211500.0,3.0,223741.0,21.92,1226.0,0.99
2021-04-30,Greensboro,NC,282247.0,2.23,195915.0,2.62,183533.0,1.11,1178.0,0.68
2021-04-30,Akron,OH,186333.0,7.73,155867.0,4.0,176754.0,0.97,1047.0,2.45
2021-04-30,North Port-Sarasota-Bradenton,FL,421000.0,4.21,333977.0,2.14,321958.0,1.42,1804.0,1.18
2021-04-30,Little Rock,AR,226000.0,2.26,189933.0,4.19,164771.0,0.5,1044.0,1.46
2021-04-30,Stockton,CA,501559.0,2.38,484667.0,3.19,449457.0,1.44,2178.0,1.54
2021-04-30,Charleston,SC,445530.0,2.93,338667.0,2.17,313671.0,258.17,1528.0,1.66
2021-04-30,Charleston,SC,445530.0,2.93,338667.0,2.17,88678.0,-71.73,1528.0,1.66
2021-04-30,Syracuse,NY,191567.0,3.8,158733.0,3.42,170159.0,1.19,1211.0,2.71
2021-04-30,Colorado Springs,CO,516376.0,4.21,407758.0,3.19,395261.0,2.52,1620.0,1.69
2021-04-30,Winston-Salem,NC,282078.0,0.42,197667.0,0.94,185972.0,1.53,1368.0,1.56
2021-04-30,Wichita,KS,248583.0,1.91,174083.0,0.43,165154.0,0.67,872.0,1.51
2021-04-30,Springfield,MA,338300.0,6.52,246333.0,1.37,274091.0,94.44,1454.0,-0.07
2021-04-30,Springfield,MA,338300.0,6.52,246333.0,1.37,186863.0,-31.82,1454.0,-0.07
2021-04-30,Springfield,MA,338300.0,6.52,246333.0,1.37,144376.0,-22.74,1454.0,-0.07
2021-04-30,Fort Myers,FL,374674.5714285714,0.0,251693.0,-1.3,274615.0,2.07,1592.0,1.92
2021-04-30,Boise City,ID,505223.0,4.64,435795.0,3.97,439058.0,4.02,1570.0,2.61
2021-04-30,Toledo,OH,197950.0,1.7,142833.0,0.94,145458.0,1.76,1097.0,1.95
2021-04-30,Madison,WI,371233.0,0.25,312967.0,2.74,321790.0,1.08,1262.0,0.4
2021-04-30,Lakeland,FL,298767.0869565217,12.49,236330.0,0.68,220796.0,1.48,1467.0,1.59
2021-04-30,Ogden,UT,499797.0,2.95,365408.0,4.28,406914.0,2.53,1448.0,2.04
2021-04-30,Daytona Beach,FL,313300.0,2.85,264963.0,2.19,255872.0,2.02,1526.0,1.8
2021-04-30,Des Moines,IA,290433.0,2.83,237167.0,1.07,229813.0,1.3,1110.0,0.0
2021-04-30,Provo,UT,509630.0,1.05,418136.0,4.51,450288.0,2.26,1482.0,1.09
2021-04-30,Durham,NC,447800.0,4.46,327250.0,3.31,310378.0,1.71,1397.0,2.95
2021-04-30,Fort Collins,CO,451600.0,0.07,435767.0,0.77,461131.0,1.14,1640.0,1.36
2021-05-31,New York,NY,676333.0,0.0,490000.0,2.08,538853.0,1.04,2593.0,1.89
2021-05-31,Los Angeles-Long Beach-Anaheim,CA,1022798.0,0.28,803333.0,3.21,783280.0,2.04,2524.0,1.2
2021-05-31,Chicago,IL,353267.0,1.91,280250.0,4.7,270285.0,1.04,1739.0,1.76
2021-05-31,Dallas-Fort Worth,TX,379630.0,2.71,333333.0,4.17,299381.0,2.21,1528.0,2.0
2021-05-31,Philadelphia,PA,339967.0,2.0,278400.0,2.52,293221.0,1.52,1650.0,1.35
2021-05-31,Houston,TX,356748.0,3.18,293332.0,2.93,248375.0,1.3,1414.0,1.8
2021-05-31,Washington,DC,534906.0,1.26,480333.0,5.57,502517.0,1.46,2008.0,1.67
2021-05-31,Miami-Fort Lauderdale,FL,464076.0,12.94,350667.0,1.35,342205.0,1.7,2160.0,2.27
2021-05-31,Atlanta,GA,389463.0,4.09,319500.0,4.35,288208.0,1.92,1649.0,2.11
2021-05-31,Boston,MA,697967.0,0.48,560333.0,3.89,571872.0,1.29,2497.0,1.67
2021-05-31,San Francisco,CA,993667.0,0.34,1032500.0,5.99,1260551.0,2.33,2943.0,1.38
2021-05-31,Detroit,MI,298267.0,3.46,224833.0,5.8,210367.0,1.36,1305.0,1.08
2021-05-31,Riverside,CA,520967.0,2.83,475000.0,2.52,464348.0,2.57,2225.0,1.37
2021-05-31,Phoenix,AZ,436663.0,3.23,376950.0,3.43,368950.0,3.34,1626.0,3.11
2021-05-31,Seattle,WA,698313.0,1.7,631660.0,4.7,637152.0,1.94,1968.0,2.23
2021-05-31,Minneapolis-St Paul,MN,392900.0,0.04,333300.0,3.08,336010.0,1.19,1547.0,1.11
2021-05-31,San Diego,CA,856633.0,0.0,728000.0,2.82,738294.0,2.94,2537.0,1.89
2021-05-31,St. Louis,MO,273933.0,0.86,215799.0,4.01,211594.0,1.64,1146.0,1.15
2021-05-31,Tampa,FL,333830.0,5.04,282333.0,2.42,274501.0,1.95,1664.0,3.03
2021-05-31,Baltimore,MD,372600.0,2.75,316000.0,3.04,337511.0,1.05,1627.0,1.62
2021-05-31,Denver,CO,580093.0,2.95,524603.0,4.41,522114.0,2.28,1742.0,2.17
2021-05-31,Pittsburgh,PA,257050.0,1.97,204667.0,4.38,190321.0,2.32,1231.0,0.74
2021-05-31,Portland,OR,573317.0,3.99,480900.0,2.57,495102.0,27.75,1682.0,1.88
2021-05-31,Portland,OR,573317.0,3.99,480900.0,2.57,397613.0,-19.69,1682.0,1.88
2021-05-31,Charlotte,NC,398663.0,2.75,321667.0,4.32,289724.0,1.99,1515.0,1.75
2021-05-31,Sacramento,CA,598963.0,1.75,521000.0,3.17,514036.0,1.99,2041.0,1.8
2021-05-31,San Antonio,TX,306330.0,1.77,270308.0,2.54,267099.0,1.84,1289.0,1.5
2021-05-31,Orlando,FL,347200.0,2.55,302333.0,1.23,289472.0,1.51,1640.0,2.05
2021-05-31,Cincinnati,OH,361103.0,4.09,220300.0,3.69,223761.0,1.08,1283.0,0.79
2021-05-31,Cleveland,OH,237630.0,3.69,174000.0,4.31,188521.0,-5.61,1237.0,1.73
2021-05-31,Cleveland,OH,237630.0,3.69,174000.0,4.31,201725.0,7.0,1237.0,1.73
2021-05-31,Kansas City,MO,391967.0,1.97,269333.0,3.86,246801.0,1.41,1208.0,1.51
2021-05-31,Las Vegas,NV,398000.0,6.42,353534.0,2.41,338631.0,93.81,1578.0,3.27
2021-05-31,Las Vegas,NV,398000.0,6.42,353534.0,2.41,176214.0,-47.96,1578.0,3.27
2021-05-31,Columbus,OH,349997.0,1.35,254000.0,6.11,253533.0,28.31,1282.0,1.42
2021-05-31,Columbus,OH,349997.0,1.35,254000.0,6.11,143731.0,-43.31,1282.0,1.42
2021-05-31,Columbus,OH,349997.0,1.35,254000.0,6.11,199979.0,39.13,1282.0,1.42
2021-05-31,Indianapolis,IN,300063.0,1.85,238167.0,4.61,221935.0,1.32,1295.0,1.73
2021-05-31,San Jose,CA,1272633.0,1.32,1278333.0,4.5,1382885.0,2.89,2950.0,1.69
2021-05-31,Austin,TX,477297.0,4.68,460194.0,5.94,450554.0,200.91,1576.0,2.87
2021-05-31,Austin,TX,477297.0,4.68,460194.0,5.94,151511.0,-66.37,1576.0,2.87
2021-05-31,Virginia Beach,VA,310667.0,1.09,286333.0,3.0,282529.0,1.26,1449.0,2.26
2021-05-31,Nashville,TN,424960.0,3.14,355952.0,3.18,332100.0,1.71,1560.0,1.96
2021-05-31,Providence,RI,417267.0,-0.01,340833.0,3.73,381994.0,1.58,1695.0,2.73
2021-05-31,Milwaukee,WI,239267.0,2.87,228217.0,3.32,242068.0,1.2,1106.0,0.82
2021-05-31,Jacksonville,FL,340313.0,3.56,304332.0,3.34,273322.0,168.12,1484.0,2.27
