Date,City,State,HVI,%Change_HVI
2021-05-31,Hot Springs,AR,181614.0,2.29
2021-05-31,Greenwood,SC,133062.0,1.02
2021-05-31,Clarksburg,WV,115079.0,0.27
2021-05-31,Dubuque,IA,202256.0,0.1
2021-05-31,Albertville,AL,162466.0,1.42
2021-05-31,New Philadelphia,OH,145816.0,0.93
2021-05-31,Orangeburg,SC,104068.0,1.18
2021-05-31,Cheyenne,WY,311526.0,0.3
2021-05-31,New Castle,PA,121045.0,2.43
2021-05-31,Brainerd,MN,242492.0,2.36
2021-05-31,Kalispell,MT,472802.0,4.63
2021-05-31,Sevierville,TN,314926.0,3.6
2021-05-31,Moses Lake,WA,280691.0,1.61
2021-05-31,Elmira,NY,113215.0,1.28
2021-05-31,Beaver Dam,WI,197180.0,0.75
2021-05-31,Pinehurst-Southern Pines,NC,289239.0,2.29
2021-05-31,Ukiah,CA,472553.0,0.8
2021-05-31,Lufkin,TX,139834.0,0.89
2021-05-31,Corvallis,OR,418726.0,1.17
2021-05-31,Russellville,AR,129699.0,0.78
2021-05-31,Watertown,WI,257870.0,60.55
2021-05-31,Midland,MI,179295.0,-31.98
2021-05-31,Pocatello,ID,254248.0,2.97
2021-05-31,Kokomo,IN,135000.0,1.74
2021-05-31,Grants Pass,OR,365375.0,1.73
2021-05-31,Plattsburgh,NY,158341.0,-0.14
2021-05-31,Danville,IL,73877.0,-46.77
2021-05-31,Manitowoc,WI,158067.0,1.49
2021-05-31,Great Falls,MT,235247.0,1.85
2021-05-31,Olean,NY,89593.0,1.15
2021-05-31,Auburn,NY,150056.0,-10.59
2021-05-31,Athens,TX,207942.0,-14.13
2021-05-31,Oak Harbor,WA,518666.0,1.67
2021-05-31,Chillicothe,OH,146501.0,1.02
2021-05-31,Hinesville,GA,161253.0,-0.52
2021-05-31,Warsaw,IN,212681.0,1.29
2021-05-31,Stillwater,OK,162629.0,-0.2
2021-05-31,Quincy,IL,132392.0,0.94
2021-05-31,Keene,NH,254004.0,1.55
2021-05-31,Sandusky,OH,166832.0,1.38
2021-05-31,Searcy,AR,135407.0,1.69
2021-05-31,Columbus,IN,199979.0,39.13
2021-05-31,Roanoke Rapids,NC,82628.0,1.11
2021-05-31,Casper,WY,238755.0,0.56
2021-05-31,Findlay,OH,180436.0,0.22
2021-05-31,Palatka,FL,159129.0,0.97
2021-05-31,Seneca,SC,200925.0,1.75
2021-05-31,Glenwood Springs,CO,651549.0,2.24
2021-05-31,Aberdeen,WA,261271.0,1.54
2021-05-31,Port Angeles,WA,387378.0,2.22
2021-05-31,Greenfield Town,MA,260941.0,1.81
2021-05-31,Muskogee,OK,92654.0,0.09
2021-05-31,Frankfort,KY,172234.0,1.68
2021-05-31,Mount Pleasant,MI,159744.0,1.1
2021-05-31,Statesboro,GA,161518.0,0.67
2021-05-31,Minot,ND,279287.0,-0.26
2021-05-31,Shawnee,OK,111149.0,0.03
2021-05-31,Richmond,IN,115064.0,-40.21
2021-05-31,Martinsville,VA,90495.0,0.97
2021-05-31,Kapaa,HI,668046.0,1.38
2021-05-31,LaGrange,GA,168237.0,1.33
2021-05-31,Marion,OH,117714.0,1.07
2021-05-31,Morehead City,NC,319459.0,1.62
2021-05-31,Klamath Falls,OR,237886.0,2.55
2021-05-31,Marinette,WI,124800.0,1.19
2021-05-31,Roswell,NM,125391.0,1.18
2021-05-31,Marshall,TX,157699.0,35.22
2021-05-31,Farmington,MO,138985.0,-17.34
2021-05-31,Charleston,IL,90411.0,-71.68
2021-05-31,Hobbs,NM,192707.0,0.71
2021-05-31,Clearlake,CA,298897.0,1.28
2021-05-31,Faribault,MN,284230.0,1.59
2021-05-31,Ionia,MI,179690.0,3.9
2021-05-31,Alamogordo,NM,151759.0,0.58
2021-05-31,Red Bluff,CA,278504.0,4.05
2021-05-31,Hudson,NY,315567.0,3.95
2021-05-31,Somerset,KY,162685.0,1.12
2021-05-31,Coos Bay,OR,285701.0,1.61
2021-05-31,Walla Walla,WA,310427.0,1.9
2021-05-31,Oneonta,NY,168395.0,0.82
2021-05-31,Fort Madison,IA,98763.0,0.58
2021-05-31,Baraboo,WI,224774.0,0.48
2021-05-31,Big Stone Gap,VA,80851.0,0.72
2021-05-31,Shelton,WA,394950.0,3.6
2021-05-31,Enid,OK,92960.0,0.04
2021-05-31,Georgetown,SC,272227.0,1.36
2021-05-31,Laconia,NH,338966.0,1.84
2021-05-31,Batavia,NY,153050.0,0.63
2021-05-31,Barre,VT,277098.0,2.9
2021-05-31,Sterling,IL,108445.0,0.73
2021-05-31,Dublin,GA,120402.0,1.03
2021-05-31,Vicksburg,MS,139379.0,0.56
2021-05-31,Sanford,NC,174601.0,2.95
2021-05-31,Fergus Falls,MN,268512.0,1.14
2021-05-31,Fairmont,WV,121138.0,0.68
2021-05-31,Picayune,MS,155546.0,0.66
2021-05-31,Gloversville,NY,140570.0,2.27
2021-05-31,Gaffney,SC,102910.0,1.13
2021-05-31,Carson City,NV,400482.0,2.88
2021-05-31,Waycross,GA,110303.0,1.24
2021-05-31,Morgan City,LA,128058.0,0.09
2021-05-31,McComb,MS,113908.0,0.46
2021-05-31,Rochelle,IL,148203.0,1.72
2021-05-31,Scottsboro,AL,123894.0,1.39
2021-05-31,Danville,KY,132553.0,79.42
2021-05-31,Natchez,MS,102844.0,0.14
2021-05-31,Greenville,OH,159447.0,-32.7
2021-05-31,Galesburg,IL,83588.0,0.73
2021-05-31,Fort Polk South,LA,105291.0,0.33
2021-05-31,Fort Leonard Wood,MO,167833.0,0.92
2021-05-31,Glasgow,KY,132708.0,1.34
2021-05-31,Edwards,CO,849136.0,3.84
2021-05-31,Fernley,NV,339542.0,2.84
2021-05-31,Malone,NY,126926.0,0.65
2021-05-31,Durango,CO,502432.0,2.62
2021-05-31,Bartlesville,OK,129864.0,1.4
2021-05-31,Elko,NV,317763.0,-0.49
2021-05-31,Rexburg,ID,344872.0,1.81
2021-05-31,St. Marys,GA,204929.0,1.48
2021-05-31,Cortland,NY,145350.0,0.66
2021-05-31,Clovis,NM,168218.0,0.76
2021-05-31,Norfolk,NE,181406.0,0.99
2021-05-31,Freeport,IL,99651.0,0.9
2021-05-31,Starkville,MS,191997.0,0.43
2021-05-31,Burlington,IA,111718.0,-43.1
2021-05-31,Cadillac,MI,138912.0,1.9
2021-05-31,Ardmore,OK,102620.0,1.17
2021-05-31,Oxford,MS,214842.0,0.63
2021-05-31,Bogalusa,LA,115014.0,-0.12
2021-05-31,Gardnerville Ranchos,NV,560436.0,2.83
2021-05-31,Tahlequah,OK,128059.0,1.49
2021-05-31,Cañon City,CO,268489.0,1.35
2021-05-31,Ruston,LA,166708.0,0.63
2021-05-31,Hillsdale,MI,160031.0,1.28
2021-05-31,Ponca City,OK,71394.0,0.5
2021-05-31,Blytheville,AR,92618.0,2.01
2021-05-31,Red Wing,MN,273202.0,0.9
2021-05-31,Newport,OR,383778.0,202.34
2021-05-31,McAlester,OK,97742.0,0.28
2021-05-31,Moultrie,GA,105232.0,1.08
2021-05-31,Harrison,AR,138589.0,1.08
2021-05-31,Shelbyville,TN,210194.0,1.57
2021-05-31,Duncan,OK,94136.0,0.83
2021-05-31,Thomasville,GA,158897.0,1.06
2021-05-31,Bemidji,MN,202082.0,1.24
2021-05-31,Mount Sterling,KY,124615.0,1.14
2021-05-31,Ottumwa,IA,94367.0,0.53
2021-05-31,Pahrump,NV,275714.0,1.11
2021-05-31,Selma,AL,62346.0,0.42
2021-05-31,Rock Springs,WY,253446.0,0.76
2021-05-31,Cornelia,GA,169663.0,1.04
2021-05-31,Burley,ID,238105.0,1.81
2021-05-31,Poplar Bluff,MO,123688.0,1.07
2021-05-31,Muscatine,IA,150105.0,0.81
2021-05-31,Alma,MI,108545.0,1.4
2021-05-31,Durant,OK,136590.0,1.1
2021-05-31,Douglas,GA,122044.0,0.98
2021-05-31,Willmar,MN,208362.0,1.07
2021-05-31,Auburn,IN,169395.0,12.89
2021-05-31,Sedalia,MO,121123.0,0.97
2021-05-31,Warren,PA,99842.0,0.69
2021-05-31,El Dorado,AR,88977.0,0.98
2021-05-31,Mountain Home,AR,150827.0,1.6
2021-05-31,Cedartown,GA,128891.0,1.44
2021-05-31,El Campo,TX,165935.0,1.17
2021-05-31,Ellensburg,WA,421009.0,3.77
2021-05-31,Jacksonville,IL,102393.0,-46.29
2021-05-31,Sandpoint,ID,462758.0,1.83
2021-05-31,Alice,TX,110654.0,0.09
2021-05-31,Marshalltown,IA,120229.0,0.57
2021-05-31,Espa±ola,NM,197940.0,1.46
2021-05-31,Riverton,WY,239775.0,0.93
2021-05-31,Tifton,GA,153400.0,1.03
2021-05-31,Cambridge,OH,123305.0,-27.73
2021-05-31,McMinnville,TN,142415.0,0.25
2021-05-31,Selinsgrove,PA,193263.0,0.95
2021-05-31,Natchitoches,LA,180208.0,0.51
2021-05-31,Sikeston,MO,120126.0,1.26
2021-05-31,Austin,MN,151511.0,-66.37
2021-05-31,Pontiac,IL,114845.0,0.72
2021-05-31,Hannibal,MO,140284.0,1.1
2021-05-31,Houghton,MI,140609.0,1.2
2021-05-31,Sault Ste. Marie,MI,134721.0,0.96
2021-05-31,Americus,GA,96238.0,0.99
2021-05-31,Easton,MD,374523.0,2.94
2021-05-31,North Platte,NE,169317.0,0.87
2021-05-31,Ada,OK,115519.0,0.44
2021-05-31,Moscow,ID,387345.0,1.55
2021-05-31,Murray,KY,147316.0,1.22
2021-05-31,Escanaba,MI,121459.0,0.99
2021-05-31,Canton,IL,79867.0,-50.5
2021-05-31,Corinth,MS,109869.0,0.96
2021-05-31,Coshocton,OH,130882.0,1.16
2021-05-31,Newton,IA,142108.0,0.71
2021-05-31,Logan,WV,93125.0,-73.45
2021-05-31,Hutchinson,MN,222553.0,1.43
2021-05-31,Vidalia,GA,123135.0,1.29
2021-05-31,Summit Park,UT,932525.0,2.21
2021-05-31,Laramie,WY,277181.0,0.87
2021-05-31,Plainview,TX,86846.0,0.24
2021-05-31,Big Spring,TX,150408.0,1.16
2021-05-31,Dixon,IL,108596.0,1.39
2021-05-31,Alexandria,MN,262835.0,73.61
2021-05-31,Newport,TN,127755.0,-66.71
2021-05-31,Lebanon,MO,146352.0,-34.23
2021-05-31,Coffeyville,KS,65902.0,0.94
2021-05-31,Susanville,CA,202071.0,1.57
2021-05-31,Brookhaven,MS,129853.0,0.51
2021-05-31,Taylorville,IL,91617.0,0.62
2021-05-31,Effingham,IL,162916.0,0.86
2021-05-31,Valley,AL,79793.0,1.14
2021-05-31,Angola,IN,205852.0,1.12
2021-05-31,Dodge City,KS,130173.0,1.0
2021-05-31,Emporia,KS,123672.0,0.99
2021-05-31,Taos,NM,316670.0,1.3
2021-05-31,Malvern,AR,107768.0,1.23
2021-05-31,Troy,AL,130573.0,0.86
2021-05-31,Cambridge,MD,172921.0,40.24
2021-05-31,Macomb,IL,81546.0,0.71
2021-05-31,Kingsville,TX,116145.0,-0.33
2021-05-31,Kennett,MO,80913.0,0.81
2021-05-31,Miami,OK,82827.0,1.19
2021-05-31,Camden,AR,60702.0,0.87
2021-05-31,Jackson,WY,806114.0,453.66
2021-05-31,Hastings,NE,154507.0,1.08
2021-05-31,Albert Lea,MN,135495.0,2.27
2021-05-31,Iron Mountain,MI,134187.0,1.47
2021-05-31,Lincoln,IL,103237.0,-57.27
2021-05-31,Jesup,GA,136911.0,1.18
2021-05-31,Kirksville,MO,135375.0,1.21
2021-05-31,Alpena,MI,116473.0,1.14
2021-05-31,Silver City,NM,150680.0,0.72
2021-05-31,Indianola,MS,72884.0,1.02
2021-05-31,Elkins,WV,99059.0,0.58
2021-05-31,Las Vegas,NM,176214.0,-47.96
2021-05-31,McPherson,KS,177046.0,1.01
2021-05-31,Sheridan,WY,316492.0,0.83
2021-05-31,Washington Court House,OH,137043.0,1.06
2021-05-31,Bennettsville,SC,58645.0,-0.75
2021-05-31,Merrill,WI,149119.0,1.03
2021-05-31,Middlesborough,KY,62965.0,1.1
2021-05-31,Forrest City,AR,56940.0,0.98
2021-05-31,Breckenridge,CO,766055.0,3.55
2021-05-31,Bastrop,LA,61322.0,0.39
2021-05-31,Wauchula,FL,133845.0,1.34
2021-05-31,Great Bend,KS,87261.0,0.51
2021-05-31,Weatherford,OK,127500.0,0.91
2021-05-31,Watertown,SD,227805.0,-11.66
2021-05-31,Thomaston,GA,99111.0,1.34
2021-05-31,Altus,OK,74895.0,1.1
2021-05-31,Lexington,NE,135439.0,-39.61
2021-05-31,Boone,IA,157670.0,0.58
2021-05-31,Toccoa,GA,137752.0,1.24
2021-05-31,Summerville,GA,97336.0,1.62
2021-05-31,New Ulm,MN,176777.0,1.03
2021-05-31,Marshall,MN,168279.0,6.71
2021-05-31,Deming,NM,124999.0,1.03
2021-05-31,Fredericksburg,TX,414024.0,1.15
2021-05-31,Magnolia,AR,97119.0,1.04
2021-05-31,Campbellsville,KY,117025.0,1.08
2021-05-31,Connersville,IN,96630.0,1.34
2021-05-31,Dickinson,ND,272010.0,0.35
2021-05-31,Cordele,GA,111920.0,1.25
2021-05-31,Maryville,MO,162406.0,0.5
2021-05-31,Marshall,MO,118485.0,-29.59
2021-05-31,Arkadelphia,AR,98040.0,1.07
2021-05-31,Liberal,KS,118675.0,-0.21
2021-05-31,Wahpeton,ND,152143.0,0.7
2021-05-31,Williston,ND,283618.0,0.55
2021-05-31,Oskaloosa,IA,126520.0,0.11
2021-05-31,Raymondville,TX,78750.0,0.86
2021-05-31,Elk City,OK,114069.0,0.97
2021-05-31,Dumas,TX,143074.0,1.0
2021-05-31,Helena,AR,30735.0,1.15
2021-05-31,Parsons,KS,63612.0,1.19
2021-05-31,Worthington,MN,152455.0,1.07
2021-05-31,Jamestown,ND,175662.0,43.72
2021-05-31,Guymon,OK,113956.0,0.79
2021-05-31,Storm Lake,IA,134057.0,0.73
2021-05-31,Woodward,OK,115377.0,0.74
2021-05-31,Portales,NM,112980.0,0.63
2021-05-31,Hereford,TX,111382.0,0.73
2021-05-31,Othello,WA,230015.0,1.6
2021-05-31,Los Alamos,NM,355306.0,1.04
2021-05-31,Fitzgerald,GA,86856.0,1.18
2021-05-31,Maysville,KY,104700.0,1.12
2021-05-31,Atchison,KS,106951.0,1.36
2021-05-31,Fairfield,IA,133899.0,0.24
2021-05-31,Spencer,IA,141396.0,0.8
2021-05-31,Winnemucca,NV,266200.0,0.74
2021-05-31,Sweetwater,TX,85052.0,-0.31
2021-05-31,Andrews,TX,195956.0,0.75
2021-05-31,Zapata,TX,103381.0,0.86
2021-05-31,Vermillion,SD,202417.0,0.73
2021-05-31,Pecos,TX,150780.0,1.49
2021-05-31,Ketchikan,AK,331379.0,0.66
2021-06-30,New York,NY,546056.0,1.34
2021-06-30,Los Angeles-Long Beach-Anaheim,CA,803088.0,2.53
2021-06-30,Chicago,IL,274132.0,1.42
2021-06-30,Dallas-Fort Worth,TX,306770.0,2.47
2021-06-30,Philadelphia,PA,298084.0,1.66
2021-06-30,Houston,TX,253654.0,2.13
2021-06-30,Washington,DC,509299.0,1.35
2021-06-30,Miami-Fort Lauderdale,FL,348453.0,1.83
2021-06-30,Atlanta,GA,295014.0,2.36
2021-06-30,Boston,MA,581946.0,1.76
2021-06-30,San Francisco,CA,1293741.0,2.63
2021-06-30,Detroit,MI,214049.0,1.75
2021-06-30,Riverside,CA,477470.0,2.83
2021-06-30,Phoenix,AZ,380426.0,3.11
2021-06-30,Seattle,WA,654845.0,2.78
2021-06-30,Minneapolis-St Paul,MN,340724.0,1.4
2021-06-30,San Diego,CA,762559.0,3.29
2021-06-30,St. Louis,MO,215331.0,1.77
2021-06-30,Tampa,FL,282350.0,2.86
2021-06-30,Baltimore,MD,341631.0,1.22
2021-06-30,Denver,CO,535427.0,2.55
2021-06-30,Pittsburgh,PA,194472.0,2.18
2021-06-30,Portland,OR,504996.0,27.01
2021-06-30,Charlotte,NC,296977.0,2.5
2021-06-30,Sacramento,CA,527167.0,2.55
2021-06-30,San Antonio,TX,273625.0,2.44
2021-06-30,Orlando,FL,295650.0,2.13
2021-06-30,Cincinnati,OH,226535.0,1.24
2021-06-30,Cleveland,OH,192459.0,-4.59
2021-06-30,Kansas City,MO,250186.0,1.37
2021-06-30,Las Vegas,NV,349764.0,98.49
2021-06-30,Columbus,OH,257512.0,28.77
2021-06-30,Indianapolis,IN,225084.0,1.42
2021-06-30,San Jose,CA,1430619.0,3.45
2021-06-30,Austin,TX,474017.0,212.86
2021-06-30,Virginia Beach,VA,286167.0,1.29
2021-06-30,Nashville,TN,339112.0,2.11
2021-06-30,Providence,RI,389003.0,1.83
2021-06-30,Milwaukee,WI,245888.0,1.58
2021-06-30,Jacksonville,FL,279825.0,173.29
2021-06-30,Memphis,TN,192652.0,1.8
2021-06-30,Oklahoma City,OK,183939.0,1.51
2021-06-30,Louisville-Jefferson County,KY,212605.0,1.39
2021-06-30,Hartford,CT,283024.0,1.73
2021-06-30,Richmond,VA,292122.0,153.88
2021-06-30,New Orleans,LA,235328.0,1.05
2021-06-30,Buffalo,NY,215714.0,2.97
2021-06-30,Raleigh,NC,339664.0,2.57
2021-06-30,Birmingham,AL,208286.0,1.24
2021-06-30,Salt Lake City,UT,495817.0,3.29
2021-06-30,Rochester,NY,191942.0,-28.57
2021-06-30,Grand Rapids,MI,263947.0,1.84
2021-06-30,Tucson,AZ,282134.0,3.21
2021-06-30,Urban Honolulu,HI,797626.0,1.83
2021-06-30,Tulsa,OK,176430.0,1.67
2021-06-30,Fresno,CA,331202.0,2.36
2021-06-30,Worcester,MA,368947.0,1.39
2021-06-30,Stamford,CT,500675.0,2.29
2021-06-30,Albuquerque,NM,262553.0,1.76
2021-06-30,Albany,NY,240364.0,-28.33
2021-06-30,Omaha,NE,240807.0,1.4
2021-06-30,New Haven,CT,291290.0,2.3
2021-06-30,Bakersfield,CA,282785.0,2.21
2021-06-30,Knoxville,TN,241934.0,2.08
2021-06-30,Greenville,SC,240186.0,50.64
2021-06-30,Ventura,CA,738229.0,2.98
2021-06-30,Allentown,PA,261677.0,1.9
2021-06-30,El Paso,TX,163683.0,1.86
2021-06-30,Baton Rouge,LA,203889.0,1.18
2021-06-30,Dayton,OH,167121.0,1.59
2021-06-30,McAllen,TX,140715.0,1.34
2021-06-30,Columbia,SC,189525.0,-16.54
2021-06-30,Greensboro,NC,189586.0,1.82
2021-06-30,Akron,OH,181585.0,1.26
2021-06-30,North Port-Sarasota-Bradenton,FL,340410.0,3.32
2021-06-30,Little Rock,AR,169329.0,1.43
2021-06-30,Stockton,CA,472616.0,2.95
2021-06-30,Charleston,SC,326897.0,261.57
2021-06-30,Syracuse,NY,175244.0,1.72
2021-06-30,Colorado Springs,CO,416986.0,2.33
2021-06-30,Winston-Salem,NC,191176.0,1.26
2021-06-30,Wichita,KS,168840.0,1.18
2021-06-30,Springfield,MA,282990.0,91.18
2021-06-30,Fort Myers,FL,292906.0,3.43
2021-06-30,Boise City,ID,471084.0,4.07
2021-06-30,Toledo,OH,149639.0,1.55
2021-06-30,Madison,WI,330024.0,1.55
2021-06-30,Lakeland,FL,230926.0,2.59
2021-06-30,Ogden,UT,432680.0,3.29
2021-06-30,Daytona Beach,FL,267064.0,2.29
2021-06-30,Des Moines,IA,234778.0,1.13
2021-06-30,Jackson,MS,159426.0,-80.22
2021-06-30,Youngstown,OH,126092.0,2.04
2021-06-30,Augusta,GA,184836.0,-17.45
2021-06-30,Scranton,PA,145555.0,2.07
2021-06-30,Harrisburg,PA,224386.0,1.32
2021-06-30,Melbourne,FL,273581.0,2.66
2021-06-30,Spokane,WA,371085.0,3.21
2021-06-30,Provo,UT,483732.0,4.19
2021-06-30,Lancaster,PA,280152.0,1.7
2021-06-30,Modesto,CA,402853.0,2.39
2021-06-30,Portland,ME,408556.0,-19.1
2021-06-30,Durham,NC,325020.0,2.56
2021-06-30,Santa Rosa,CA,745817.0,1.49
2021-06-30,Lexington,KY,227102.0,67.68
2021-06-30,Lafayette,LA,172736.0,0.63
2021-06-30,Lansing,MI,192856.0,1.33
2021-06-30,Fayetteville,AR,244287.0,56.95
2021-06-30,Pensacola,FL,230030.0,2.23
2021-06-30,Visalia,CA,278974.0,2.17
2021-06-30,Shreveport,LA,123333.0,0.81
2021-06-30,Springfield,MO,190730.0,-32.6
2021-06-30,York,PA,233346.0,1.98
2021-06-30,Corpus Christi,TX,191769.0,0.75
2021-06-30,Flint,MI,155619.0,1.51
2021-06-30,Reno,NV,492996.0,2.97
2021-06-30,Asheville,NC,330640.0,1.77
2021-06-30,Santa Maria-Santa Barbara,CA,784611.0,2.77
2021-06-30,Huntsville,AL,242097.0,2.06
2021-06-30,Fort Wayne,IN,182015.0,1.1
2021-06-30,Salinas,CA,719895.0,2.38
2021-06-30,Vallejo,CA,537662.0,2.02
2021-06-30,Mobile,AL,153736.0,2.12
2021-06-30,Reading,PA,223079.0,1.65
2021-06-30,Brownsville,TX,135583.0,2.16
2021-06-30,Killeen,TX,195314.0,2.31
2021-06-30,Canton,OH,164272.0,105.68
2021-06-30,Beaumont,TX,143940.0,0.61
2021-06-30,Manchester,NH,385316.0,2.48
2021-06-30,Salem,OR,383529.0,231.1
2021-06-30,Anchorage,AK,322417.0,0.14
2021-06-30,Davenport,IL,146787.0,0.95
2021-06-30,Peoria,IL,125676.0,1.22
2021-06-30,Myrtle Beach,SC,247442.0,2.05
2021-06-30,Montgomery,AL,155759.0,1.47
2021-06-30,Salisbury,DE,314426.0,2.07
2021-06-30,Gulfport,MS,162117.0,1.34
2021-06-30,Tallahassee,FL,213242.0,1.84
2021-06-30,Trenton,NJ,301272.0,1.82
2021-06-30,Fayetteville,NC,158041.0,-35.31
2021-06-30,Huntington,WV,114065.0,0.72
2021-06-30,Eugene,OR,396654.0,2.59
2021-06-30,Rockford,IL,144566.0,2.17
2021-06-30,Savannah,GA,228175.0,1.72
2021-06-30,Ann Arbor,MI,334018.0,1.57
2021-06-30,Ocala,FL,194653.0,2.45
2021-06-30,Kalamazoo,MI,212028.0,1.62
2021-06-30,Naples,FL,413470.0,2.85
2021-06-30,South Bend,IN,166499.0,1.97
2021-06-30,Spartanburg,SC,189663.0,1.86
2021-06-30,Evansville,IN,170311.0,1.47
2021-06-30,Kingsport,TN,153943.0,1.4
2021-06-30,Roanoke,VA,214298.0,1.15
2021-06-30,Green Bay,WI,224675.0,1.17
2021-06-30,Lincoln,NE,245534.0,137.84
2021-06-30,Fort Collins,CO,480260.0,2.41
2021-06-30,Utica,NY,163377.0,2.19
2021-06-30,Columbus,GA,145697.0,-43.42
2021-06-30,Boulder,CO,680195.0,2.9
2021-06-30,Lubbock,TX,172980.0,1.56
2021-06-30,Fort Smith,AR,125667.0,1.25
2021-06-30,Duluth,MN,196169.0,1.1
2021-06-30,Atlantic City,NJ,252474.0,2.41
2021-06-30,New London,CT,303988.0,1.21
2021-06-30,San Luis Obispo,CA,737801.0,2.04
2021-06-30,Gainesville,FL,231113.0,-17.33
2021-06-30,Santa Cruz,CA,1078125.0,3.48
2021-06-30,Clarksville,TN,213836.0,1.95
2021-06-30,Cedar Rapids,IA,183119.0,1.01
2021-06-30,Merced,CA,347926.0,1.89
2021-06-30,Wilmington,NC,302950.0,1.38
2021-06-30,Kennewick,WA,354972.0,2.14
2021-06-30,Greeley,CO,441590.0,2.15
2021-06-30,Waco,TX,200681.0,2.33
2021-06-30,Olympia,WA,448432.0,2.59
2021-06-30,Amarillo,TX,168370.0,1.39
2021-06-30,Binghamton,NY,143444.0,2.35
2021-06-30,Hagerstown,MD,243168.0,1.59
2021-06-30,Bremerton,WA,496211.0,2.15
2021-06-30,Laredo,TX,162509.0,-0.04
2021-06-30,Lynchburg,VA,214029.0,1.03
2021-06-30,Yakima,WA,289489.0,1.67
2021-06-30,Crestview-Fort Walton Beach-Destin,FL,344225.0,2.39
2021-06-30,Topeka,KS,154748.0,1.42
2021-06-30,Macon-Bibb County,GA,129239.0,1.69
2021-06-30,Champaign-Urbana,IL,162592.0,1.26
2021-06-30,Tuscaloosa,AL,188090.0,1.12
2021-06-30,College Station,TX,232897.0,0.75
2021-06-30,Sioux Falls,SD,262905.0,1.49
2021-06-30,Appleton,WI,228156.0,1.72
2021-06-30,Chico,CA,376483.0,1.38
2021-06-30,Charlottesville,VA,354951.0,1.43
2021-06-30,Claremont,NH,267483.0,1.62
2021-06-30,Barnstable Town,MA,572086.0,3.3
2021-06-30,Longview,TX,164222.0,-52.16
2021-06-30,Burlington,VT,355518.0,218.23
2021-06-30,Prescott,AZ,416815.0,3.06
2021-06-30,Tyler,TX,204456.0,1.52
2021-06-30,Las Cruces,NM,213627.0,1.83
2021-06-30,Fargo,ND,252258.0,0.99
2021-06-30,Houma,LA,166734.0,0.51
2021-06-30,Rochester,MN,271581.0,41.49
2021-06-30,Florence,SC,139414.0,1.37
2021-06-30,Medford,OR,386870.0,1.65
2021-06-30,Lafayette-West Lafayette,IN,201297.0,1.26
2021-06-30,Bellingham,WA,518378.0,2.13
2021-06-30,Lake Havasu City,AZ,308087.0,2.95
2021-06-30,Saginaw,MI,125968.0,1.84
2021-06-30,Lake Charles,LA,196345.0,0.56
2021-06-30,Elkhart,IN,197489.0,1.9
2021-06-30,Yuma,AZ,211893.0,1.88
2021-06-30,Racine,WI,184479.0,1.13
2021-06-30,Athens,GA,246648.0,18.61
2021-06-30,Torrington,CT,312667.0,1.58
2021-06-30,St. Cloud,MN,255807.0,1.78
2021-06-30,Hilton Head Island,SC,365348.0,1.82
2021-06-30,Bloomington,IL,170471.0,-28.97
2021-06-30,Hilo,HI,446976.0,2.28
2021-06-30,Panama City,FL,270273.0,1.81
2021-06-30,Kingston,NY,329012.0,1.87
2021-06-30,Daphne,AL,269037.0,2.44
2021-06-30,Gainesville,GA,285046.0,23.34
2021-06-30,Warner Robins,GA,165604.0,1.05
2021-06-30,Blacksburg,VA,223131.0,0.96
2021-06-30,Jacksonville,NC,193128.0,-30.98
2021-06-30,Redding,CA,339621.0,2.19
2021-06-30,Monroe,LA,147870.0,-29.5
2021-06-30,Joplin,MO,150390.0,0.5
2021-06-30,El Centro,CA,285460.0,2.32
2021-06-30,Terre Haute,IN,110455.0,0.27
2021-06-30,Muskegon,MI,181778.0,2.26
2021-06-30,Sioux City,IA,161142.0,1.9
2021-06-30,Waterloo,IA,154924.0,0.78
2021-06-30,Oshkosh,WI,195626.0,1.8
2021-06-30,Yuba City,CA,366234.0,2.47
2021-06-30,Abilene,TX,156492.0,1.46
2021-06-30,Columbia,MO,231824.0,22.32
2021-06-30,Dover,DE,272040.0,1.65
2021-06-30,Eau Claire,WI,221458.0,1.77
2021-06-30,Janesville,WI,184521.0,1.48
2021-06-30,Jackson,MI,176424.0,10.66
2021-06-30,Punta Gorda,FL,277647.0,3.36
2021-06-30,Bloomington,IN,242923.0,42.5
2021-06-30,Pueblo,CO,248729.0,2.47
2021-06-30,Billings,MT,304805.0,1.11
2021-06-30,Bend,OR,573641.0,3.95
2021-06-30,Albany,GA,122911.0,-48.86
2021-06-30,Vineland,NJ,181153.0,2.55
2021-06-30,Niles,MI,216223.0,2.6
2021-06-30,Kahului,HI,790756.0,1.24
2021-06-30,Ottawa,IL,130442.0,1.3
2021-06-30,State College,PA,274986.0,0.39
2021-06-30,Bangor,ME,203525.0,2.08
2021-06-30,Alexandria,LA,151948.0,-42.19
2021-06-30,Decatur,AL,163048.0,66.43
2021-06-30,Hanford,CA,282190.0,1.59
2021-06-30,Iowa City,IA,242141.0,0.95
2021-06-30,Rocky Mount,NC,140860.0,2.24
2021-06-30,Monroe,MI,211707.0,43.17
2021-06-30,Wichita Falls,TX,123213.0,1.98
2021-06-30,Burlington,NC,199250.0,-43.96
2021-06-30,Madera,CA,337303.0,2.01
2021-06-30,Jefferson City,MO,184766.0,1.12
