Date,City,State,SizeRank,Avg_Sale_Price,%Change_SP
2014-07-31,Austin,TX,35,248483.0,1.17
2014-07-31,Virginia Beach,VA,36,232767.0,1.23
2014-07-31,Nashville,TN,37,199867.0,2.54
2014-07-31,Providence,RI,38,228333.0,3.01
2014-07-31,Milwaukee,WI,39,182417.0,5.24
2014-07-31,Jacksonville,FL,40,208229.0,1.34
2014-07-31,Memphis,TN,41,159167.0,2.63
2014-07-31,Oklahoma City,OK,42,158333.0,2.26
2014-07-31,Louisville-Jefferson County,KY,43,153833.0,2.67
2014-07-31,Hartford,CT,44,223333.0,4.36
2014-07-31,Richmond,VA,45,217667.0,0.77
2014-07-31,New Orleans,LA,46,173667.0,1.96
2014-07-31,Buffalo,NY,47,132433.0,3.09
2014-07-31,Raleigh,NC,48,225000.0,1.43
2014-07-31,Birmingham,AL,49,195000.0,0.02
2014-07-31,Salt Lake City,UT,50,235967.0,2.83
2014-07-31,Rochester,NY,51,136000.0,4.19
2014-07-31,Grand Rapids,MI,52,143733.0,3.74
2014-07-31,Tucson,AZ,53,180000.0,3.45
2014-07-31,Urban Honolulu,HI,54,504567.0,1.52
2014-07-31,Tulsa,OK,55,150333.0,2.97
2014-07-31,Fresno,CA,56,215500.0,0.23
2014-07-31,Worcester,MA,57,234983.0,2.62
2014-07-31,Stamford,CT,58,440417.0,2.96
2014-07-31,Albuquerque,NM,59,179817.0,2.86
2014-07-31,Albany,NY,60,181833.0,3.61
2014-07-31,Omaha,NE,61,156667.0,3.18
2014-07-31,New Haven,CT,62,214333.0,4.05
2014-07-31,Bakersfield,CA,63,192833.0,0.7
2014-07-31,Knoxville,TN,64,158500.0,2.6
2014-07-31,Greenville,SC,65,160933.0,4.72
2014-07-31,Ventura,CA,66,484750.0,2.72
2014-07-31,Allentown,PA,67,181667.0,4.81
2014-07-31,El Paso,TX,68,145067.0,2.14
2014-07-31,Baton Rouge,LA,69,184283.0,-0.02
2014-07-31,Dayton,OH,70,128333.0,4.34
2014-07-31,McAllen,TX,71,121117.0,2.51
2014-07-31,Columbia,SC,72,154533.0,0.11
2014-07-31,Greensboro,NC,73,139083.0,0.54
2014-07-31,Akron,OH,74,134150.0,1.03
2014-07-31,North Port-Sarasota-Bradenton,FL,75,221294.0,3.59
2014-07-31,Little Rock,AR,76,180983.0,2.51
2014-07-31,Stockton,CA,77,266500.0,1.91
2014-07-31,Charleston,SC,78,233610.0,1.11
2014-07-31,Syracuse,NY,79,129500.0,2.24
2014-07-31,Colorado Springs,CO,80,236633.0,2.16
2014-07-31,Winston-Salem,NC,81,136417.0,1.59
2014-07-31,Wichita,KS,82,130750.0,4.6
2014-07-31,Springfield,MA,83,194650.0,0.17
2014-07-31,Fort Myers,FL,84,188991.0,0.22
2014-07-31,Boise City,ID,85,184150.0,1.38
2014-07-31,Toledo,OH,86,111817.0,4.88
2014-07-31,Madison,WI,87,210417.0,5.12
2014-07-31,Lakeland,FL,88,133500.0,1.91
2014-07-31,Ogden,UT,89,190050.0,2.15
2014-07-31,Daytona Beach,FL,90,153833.0,1.65
2014-07-31,Des Moines,IA,91,172000.0,2.69
2014-07-31,Provo,UT,100,224461.0,2.14
2014-07-31,Durham,NC,104,213833.0,0.31
2014-07-31,Fort Collins,CO,159,256796.0,0.67
2014-08-31,New York,NY,1,389667.0,2.55
2014-08-31,Los Angeles-Long Beach-Anaheim,CA,2,520750.0,0.53
2014-08-31,Chicago,IL,3,226667.0,1.95
2014-08-31,Dallas-Fort Worth,TX,4,200000.0,1.01
2014-08-31,Philadelphia,PA,5,239000.0,2.72
2014-08-31,Houston,TX,6,203592.0,3.39
2014-08-31,Washington,DC,7,394667.0,-0.78
2014-08-31,Miami-Fort Lauderdale,FL,8,234667.0,0.21
2014-08-31,Atlanta,GA,9,204000.0,-1.29
2014-08-31,Boston,MA,10,387333.0,1.22
2014-08-31,San Francisco,CA,11,633917.0,0.53
2014-08-31,Detroit,MI,12,157667.0,2.16
2014-08-31,Riverside,CA,13,281333.0,-0.41
2014-08-31,Phoenix,AZ,14,210000.0,0.8
2014-08-31,Seattle,WA,15,342696.0,0.64
2014-08-31,Minneapolis-St Paul,MN,16,219338.0,1.35
2014-08-31,San Diego,CA,17,461000.0,0.73
2014-08-31,St. Louis,MO,18,166167.0,0.77
2014-08-31,Tampa,FL,19,168633.0,1.71
2014-08-31,Baltimore,MD,20,289167.0,0.41
2014-08-31,Denver,CO,21,286667.0,-0.58
2014-08-31,Pittsburgh,PA,22,151967.0,2.36
2014-08-31,Portland,OR,23,285330.0,0.47
2014-08-31,Charlotte,NC,24,199167.0,-1.24
2014-08-31,Sacramento,CA,25,312417.0,-0.53
2014-08-31,San Antonio,TX,26,184000.0,-0.09
2014-08-31,Orlando,FL,27,193833.0,1.57
2014-08-31,Cincinnati,OH,28,157167.0,1.07
2014-08-31,Cleveland,OH,29,135833.0,2.39
2014-08-31,Kansas City,MO,30,177317.0,0.3
2014-08-31,Las Vegas,NV,31,200468.0,1.69
2014-08-31,Columbus,OH,32,163500.0,0.53
2014-08-31,Indianapolis,IN,33,150382.0,2.29
2014-08-31,San Jose,CA,34,738333.0,-0.4
2014-08-31,Austin,TX,35,250167.0,0.68
2014-08-31,Virginia Beach,VA,36,234133.0,0.59
2014-08-31,Nashville,TN,37,202367.0,1.25
2014-08-31,Providence,RI,38,231333.0,1.31
2014-08-31,Milwaukee,WI,39,186750.0,2.38
2014-08-31,Jacksonville,FL,40,206729.0,-0.72
2014-08-31,Memphis,TN,41,159150.0,-0.01
2014-08-31,Oklahoma City,OK,42,158333.0,0.0
2014-08-31,Louisville-Jefferson County,KY,43,155833.0,1.3
2014-08-31,Hartford,CT,44,225333.0,0.9
2014-08-31,Richmond,VA,45,221000.0,1.53
2014-08-31,New Orleans,LA,46,172150.0,-0.87
2014-08-31,Buffalo,NY,47,137167.0,3.57
2014-08-31,Raleigh,NC,48,225000.0,0.0
2014-08-31,Birmingham,AL,49,196583.0,0.81
2014-08-31,Salt Lake City,UT,50,236312.0,0.15
2014-08-31,Rochester,NY,51,135000.0,-0.74
2014-08-31,Grand Rapids,MI,52,144567.0,0.58
2014-08-31,Tucson,AZ,53,181167.0,0.65
2014-08-31,Urban Honolulu,HI,54,500567.0,-0.79
2014-08-31,Tulsa,OK,55,152333.0,1.33
2014-08-31,Fresno,CA,56,217167.0,0.77
2014-08-31,Worcester,MA,57,236667.0,0.72
2014-08-31,Stamford,CT,58,453750.0,3.03
2014-08-31,Albuquerque,NM,59,179817.0,0.0
2014-08-31,Albany,NY,60,185500.0,2.02
2014-08-31,Omaha,NE,61,160000.0,2.13
2014-08-31,New Haven,CT,62,217667.0,1.56
2014-08-31,Bakersfield,CA,63,194500.0,0.86
2014-08-31,Knoxville,TN,64,158500.0,0.0
2014-08-31,Greenville,SC,65,160233.0,-0.43
2014-08-31,Ventura,CA,66,495000.0,2.11
2014-08-31,Allentown,PA,67,184667.0,1.65
2014-08-31,El Paso,TX,68,143700.0,-0.94
2014-08-31,Baton Rouge,LA,69,184802.0,0.28
2014-08-31,Dayton,OH,70,131167.0,2.21
2014-08-31,McAllen,TX,71,119467.0,-1.36
2014-08-31,Columbia,SC,72,153742.0,-0.51
2014-08-31,Greensboro,NC,73,140750.0,1.2
2014-08-31,Akron,OH,74,136000.0,1.38
2014-08-31,North Port-Sarasota-Bradenton,FL,75,222921.0,0.74
2014-08-31,Little Rock,AR,76,184317.0,1.84
2014-08-31,Stockton,CA,77,270000.0,1.31
2014-08-31,Charleston,SC,78,227943.0,-2.43
2014-08-31,Syracuse,NY,79,133833.0,3.35
2014-08-31,Colorado Springs,CO,80,238300.0,0.7
2014-08-31,Winston-Salem,NC,81,135833.0,-0.43
2014-08-31,Wichita,KS,82,134083.0,2.55
2014-08-31,Springfield,MA,83,198150.0,1.8
2014-08-31,Fort Myers,FL,84,185658.0,-1.76
2014-08-31,Boise City,ID,85,185483.0,0.72
2014-08-31,Toledo,OH,86,116817.0,4.47
2014-08-31,Madison,WI,87,216083.0,2.69
2014-08-31,Lakeland,FL,88,138500.0,3.75
2014-08-31,Ogden,UT,89,193567.0,1.85
2014-08-31,Daytona Beach,FL,90,155333.0,0.98
2014-08-31,Des Moines,IA,91,174000.0,1.16
2014-08-31,Provo,UT,100,228053.0,1.6
2014-08-31,Durham,NC,104,212667.0,-0.55
2014-08-31,Fort Collins,CO,159,256963.0,0.07
2014-09-30,New York,NY,1,389667.0,0.0
2014-09-30,Los Angeles-Long Beach-Anaheim,CA,2,519417.0,-0.26
2014-09-30,Chicago,IL,3,221667.0,-2.21
2014-09-30,Dallas-Fort Worth,TX,4,196333.0,-1.83
2014-09-30,Philadelphia,PA,5,235000.0,-1.67
2014-09-30,Houston,TX,6,203000.0,-0.29
2014-09-30,Washington,DC,7,385333.0,-2.37
2014-09-30,Miami-Fort Lauderdale,FL,8,231333.0,-1.42
2014-09-30,Atlanta,GA,9,198333.0,-2.78
2014-09-30,Boston,MA,10,374000.0,-3.44
2014-09-30,San Francisco,CA,11,625750.0,-1.29
2014-09-30,Detroit,MI,12,158000.0,0.21
2014-09-30,Riverside,CA,13,278250.0,-1.1
2014-09-30,Phoenix,AZ,14,208000.0,-0.95
2014-09-30,Seattle,WA,15,338863.0,-1.12
2014-09-30,Minneapolis-St Paul,MN,16,215500.0,-1.75
2014-09-30,San Diego,CA,17,459667.0,-0.29
2014-09-30,St. Louis,MO,18,161000.0,-3.11
2014-09-30,Tampa,FL,19,168632.0,-0.0
2014-09-30,Baltimore,MD,20,284133.0,-1.74
2014-09-30,Denver,CO,21,283667.0,-1.05
2014-09-30,Pittsburgh,PA,22,149633.0,-1.54
2014-09-30,Portland,OR,23,284998.0,-0.12
2014-09-30,Charlotte,NC,24,195733.0,-1.72
2014-09-30,Sacramento,CA,25,311417.0,-0.32
2014-09-30,San Antonio,TX,26,183999.0,-0.0
2014-09-30,Orlando,FL,27,194667.0,0.43
2014-09-30,Cincinnati,OH,28,154833.0,-1.49
2014-09-30,Cleveland,OH,29,132167.0,-2.7
2014-09-30,Kansas City,MO,30,172983.0,-2.44
2014-09-30,Las Vegas,NV,31,203333.0,1.43
2014-09-30,Columbus,OH,32,162017.0,-0.91
2014-09-30,Indianapolis,IN,33,149200.0,-0.79
2014-09-30,San Jose,CA,34,730000.0,-1.13
2014-09-30,Austin,TX,35,246067.0,-1.64
2014-09-30,Virginia Beach,VA,36,229167.0,-2.12
2014-09-30,Nashville,TN,37,197367.0,-2.47
2014-09-30,Providence,RI,38,227000.0,-1.87
2014-09-30,Milwaukee,WI,39,187750.0,0.54
2014-09-30,Jacksonville,FL,40,201732.0,-2.42
2014-09-30,Memphis,TN,41,156067.0,-1.94
2014-09-30,Oklahoma City,OK,42,156833.0,-0.95
2014-09-30,Louisville-Jefferson County,KY,43,154667.0,-0.75
2014-09-30,Hartford,CT,44,222333.0,-1.33
2014-09-30,Richmond,VA,45,216833.0,-1.89
2014-09-30,New Orleans,LA,46,170133.0,-1.17
2014-09-30,Buffalo,NY,47,138017.0,0.62
2014-09-30,Raleigh,NC,48,223333.0,-0.74
2014-09-30,Birmingham,AL,49,193250.0,-1.7
2014-09-30,Salt Lake City,UT,50,235978.0,-0.14
2014-09-30,Rochester,NY,51,134167.0,-0.62
2014-09-30,Grand Rapids,MI,52,146233.0,1.15
2014-09-30,Tucson,AZ,53,180917.0,-0.14
2014-09-30,Urban Honolulu,HI,54,502322.0,0.35
2014-09-30,Tulsa,OK,55,149000.0,-2.19
2014-09-30,Fresno,CA,56,220000.0,1.3
2014-09-30,Worcester,MA,57,230000.0,-2.82
2014-09-30,Stamford,CT,58,435000.0,-4.13
2014-09-30,Albuquerque,NM,59,178333.0,-0.83
2014-09-30,Albany,NY,60,186333.0,0.45
2014-09-30,Omaha,NE,61,157333.0,-1.67
2014-09-30,New Haven,CT,62,213333.0,-1.99
2014-09-30,Bakersfield,CA,63,198000.0,1.8
2014-09-30,Knoxville,TN,64,154667.0,-2.42
2014-09-30,Greenville,SC,65,161300.0,0.67
2014-09-30,Ventura,CA,66,493333.0,-0.34
2014-09-30,Allentown,PA,67,183000.0,-0.9
2014-09-30,El Paso,TX,68,140792.0,-2.02
2014-09-30,Baton Rouge,LA,69,181235.0,-1.93
2014-09-30,Dayton,OH,70,128167.0,-2.29
2014-09-30,McAllen,TX,71,120300.0,0.7
2014-09-30,Columbia,SC,72,149708.0,-2.62
2014-09-30,Greensboro,NC,73,139083.0,-1.18
2014-09-30,Akron,OH,74,129333.0,-4.9
2014-09-30,North Port-Sarasota-Bradenton,FL,75,222667.0,-0.11
2014-09-30,Little Rock,AR,76,181833.0,-1.35
2014-09-30,Stockton,CA,77,273333.0,1.23
2014-09-30,Charleston,SC,78,225589.0,-1.03
2014-09-30,Syracuse,NY,79,132500.0,-1.0
2014-09-30,Colorado Springs,CO,80,232667.0,-2.36
2014-09-30,Winston-Salem,NC,81,133667.0,-1.59
2014-09-30,Wichita,KS,82,132167.0,-1.43
2014-09-30,Springfield,MA,83,189667.0,-4.28
2014-09-30,Fort Myers,FL,84,182758.0,-1.56
2014-09-30,Boise City,ID,85,180833.0,-2.51
2014-09-30,Toledo,OH,86,115133.0,-1.44
2014-09-30,Madison,WI,87,218583.0,1.16
2014-09-30,Lakeland,FL,88,140950.0,1.77
2014-09-30,Ogden,UT,89,194000.0,0.22
2014-09-30,Daytona Beach,FL,90,152333.0,-1.93
2014-09-30,Des Moines,IA,91,171167.0,-1.63
2014-09-30,Provo,UT,100,224667.0,-1.48
2014-09-30,Durham,NC,104,202667.0,-4.7
2014-09-30,Fort Collins,CO,159,258767.0,0.7
2014-10-31,New York,NY,1,383000.0,-1.71
2014-10-31,Los Angeles-Long Beach-Anaheim,CA,2,516083.0,-0.64
2014-10-31,Chicago,IL,3,213333.0,-3.76
2014-10-31,Dallas-Fort Worth,TX,4,192967.0,-1.71
2014-10-31,Philadelphia,PA,5,229667.0,-2.27
2014-10-31,Houston,TX,6,201333.0,-0.82
2014-10-31,Washington,DC,7,376000.0,-2.42
2014-10-31,Miami-Fort Lauderdale,FL,8,228333.0,-1.3
2014-10-31,Atlanta,GA,9,192855.0,-2.76
2014-10-31,Boston,MA,10,362300.0,-3.13
2014-10-31,San Francisco,CA,11,621333.0,-0.71
2014-10-31,Detroit,MI,12,156167.0,-1.16
2014-10-31,Riverside,CA,13,277917.0,-0.12
2014-10-31,Phoenix,AZ,14,208352.0,0.17
2014-10-31,Seattle,WA,15,334963.0,-1.15
2014-10-31,Minneapolis-St Paul,MN,16,213300.0,-1.02
2014-10-31,San Diego,CA,17,457333.0,-0.51
2014-10-31,St. Louis,MO,18,158500.0,-1.55
2014-10-31,Tampa,FL,19,169332.0,0.42
2014-10-31,Baltimore,MD,20,282433.0,-0.6
2014-10-31,Denver,CO,21,281667.0,-0.71
2014-10-31,Pittsburgh,PA,22,145333.0,-2.87
2014-10-31,Portland,OR,23,281440.0,-1.25
2014-10-31,Charlotte,NC,24,191504.0,-2.16
2014-10-31,Sacramento,CA,25,310667.0,-0.24
2014-10-31,San Antonio,TX,26,181999.0,-1.09
2014-10-31,Orlando,FL,27,192500.0,-1.11
2014-10-31,Cincinnati,OH,28,151333.0,-2.26
2014-10-31,Cleveland,OH,29,129833.0,-1.77
2014-10-31,Kansas City,MO,30,168300.0,-2.71
2014-10-31,Las Vegas,NV,31,205667.0,1.15
2014-10-31,Columbus,OH,32,160097.0,-1.19
2014-10-31,Indianapolis,IN,33,146467.0,-1.83
2014-10-31,San Jose,CA,34,730333.0,0.05
2014-10-31,Austin,TX,35,243091.0,-1.21
2014-10-31,Virginia Beach,VA,36,224500.0,-2.04
2014-10-31,Nashville,TN,37,194667.0,-1.37
2014-10-31,Providence,RI,38,228167.0,0.51
2014-10-31,Milwaukee,WI,39,185100.0,-1.41
2014-10-31,Jacksonville,FL,40,199933.0,-0.89
2014-10-31,Memphis,TN,41,151317.0,-3.04
2014-10-31,Oklahoma City,OK,42,155500.0,-0.85
2014-10-31,Louisville-Jefferson County,KY,43,152333.0,-1.51
2014-10-31,Hartford,CT,44,213000.0,-4.2
2014-10-31,Richmond,VA,45,215167.0,-0.77
2014-10-31,New Orleans,LA,46,165133.0,-2.94
2014-10-31,Buffalo,NY,47,136383.0,-1.18
2014-10-31,Raleigh,NC,48,222667.0,-0.3
2014-10-31,Birmingham,AL,49,190368.0,-1.49
2014-10-31,Salt Lake City,UT,50,232978.0,-1.27
2014-10-31,Rochester,NY,51,130833.0,-2.48
2014-10-31,Grand Rapids,MI,52,144917.0,-0.9
2014-10-31,Tucson,AZ,53,179250.0,-0.92
2014-10-31,Urban Honolulu,HI,54,493083.0,-1.84
2014-10-31,Tulsa,OK,55,146833.0,-1.45
2014-10-31,Fresno,CA,56,223075.0,1.4
2014-10-31,Worcester,MA,57,226667.0,-1.45
2014-10-31,Stamford,CT,58,406667.0,-6.51
2014-10-31,Albuquerque,NM,59,175000.0,-1.87
2014-10-31,Albany,NY,60,179167.0,-3.85
2014-10-31,Omaha,NE,61,154667.0,-1.69
2014-10-31,New Haven,CT,62,210000.0,-1.56
2014-10-31,Bakersfield,CA,63,198000.0,0.0
2014-10-31,Knoxville,TN,64,152333.0,-1.51
2014-10-31,Greenville,SC,65,159967.0,-0.83
2014-10-31,Ventura,CA,66,490000.0,-0.68
2014-10-31,Allentown,PA,67,178333.0,-2.55
2014-10-31,El Paso,TX,68,142450.0,1.18
2014-10-31,Baton Rouge,LA,69,180935.0,-0.17
2014-10-31,Dayton,OH,70,126500.0,-1.3
2014-10-31,McAllen,TX,71,116750.0,-2.95
2014-10-31,Columbia,SC,72,148875.0,-0.56
2014-10-31,Greensboro,NC,73,139333.0,0.18
2014-10-31,Akron,OH,74,125000.0,-3.35
2014-10-31,North Port-Sarasota-Bradenton,FL,75,223333.0,0.3
2014-10-31,Little Rock,AR,76,178133.0,-2.03
2014-10-31,Stockton,CA,77,273833.0,0.18
2014-10-31,Charleston,SC,78,222313.0,-1.45
2014-10-31,Syracuse,NY,79,129800.0,-2.04
2014-10-31,Colorado Springs,CO,80,231499.0,-0.5
2014-10-31,Winston-Salem,NC,81,132567.0,-0.82
2014-10-31,Wichita,KS,82,131417.0,-0.57
2014-10-31,Springfield,MA,83,187167.0,-1.32
2014-10-31,Fort Myers,FL,84,184333.0,0.86
2014-10-31,Boise City,ID,85,181167.0,0.18
2014-10-31,Toledo,OH,86,111967.0,-2.75
2014-10-31,Madison,WI,87,209833.0,-4.0
2014-10-31,Lakeland,FL,88,142450.0,1.06
2014-10-31,Ogden,UT,89,193000.0,-0.52
2014-10-31,Daytona Beach,FL,90,151500.0,-0.55
2014-10-31,Des Moines,IA,91,169000.0,-1.27
2014-10-31,Provo,UT,100,222833.0,-0.82
2014-10-31,Durham,NC,104,202500.0,-0.08
2014-10-31,Fort Collins,CO,159,261183.0,0.93
2014-11-30,New York,NY,1,373333.0,-2.52
2014-11-30,Los Angeles-Long Beach-Anaheim,CA,2,511667.0,-0.86
2014-11-30,Chicago,IL,3,204167.0,-4.3
2014-11-30,Dallas-Fort Worth,TX,4,190439.0,-1.31
2014-11-30,Philadelphia,PA,5,224167.0,-2.39
2014-11-30,Houston,TX,6,197000.0,-2.15
2014-11-30,Washington,DC,7,369667.0,-1.68
2014-11-30,Miami-Fort Lauderdale,FL,8,228667.0,0.15
2014-11-30,Atlanta,GA,9,189855.0,-1.56
2014-11-30,Boston,MA,10,353967.0,-2.3
2014-11-30,San Francisco,CA,11,613000.0,-1.34
2014-11-30,Detroit,MI,12,152667.0,-2.24
2014-11-30,Riverside,CA,13,282417.0,1.62
2014-11-30,Phoenix,AZ,14,207520.0,-0.4
2014-11-30,Seattle,WA,15,333433.0,-0.46
2014-11-30,Minneapolis-St Paul,MN,16,210633.0,-1.25
2014-11-30,San Diego,CA,17,450667.0,-1.46
2014-11-30,St. Louis,MO,18,155833.0,-1.68
2014-11-30,Tampa,FL,19,166808.0,-1.49
2014-11-30,Baltimore,MD,20,279017.0,-1.21
2014-11-30,Denver,CO,21,284167.0,0.89
2014-11-30,Pittsburgh,PA,22,139333.0,-4.13
2014-11-30,Portland,OR,23,280073.0,-0.49
2014-11-30,Charlotte,NC,24,191921.0,0.22
2014-11-30,Sacramento,CA,25,307833.0,-0.91
2014-11-30,San Antonio,TX,26,182666.0,0.37
2014-11-30,Orlando,FL,27,192500.0,0.0
2014-11-30,Cincinnati,OH,28,149667.0,-1.1
2014-11-30,Cleveland,OH,29,127250.0,-1.99
2014-11-30,Kansas City,MO,30,166492.0,-1.07
2014-11-30,Las Vegas,NV,31,207667.0,0.97
2014-11-30,Columbus,OH,32,158930.0,-0.73
2014-11-30,Indianapolis,IN,33,144300.0,-1.48
2014-11-30,San Jose,CA,34,727000.0,-0.46
2014-11-30,Austin,TX,35,241424.0,-0.69
2014-11-30,Virginia Beach,VA,36,223833.0,-0.3
2014-11-30,Nashville,TN,37,194667.0,0.0
2014-11-30,Providence,RI,38,226833.0,-0.58
2014-11-30,Milwaukee,WI,39,181933.0,-1.71
2014-11-30,Jacksonville,FL,40,198233.0,-0.85
2014-11-30,Memphis,TN,41,149000.0,-1.53
2014-11-30,Oklahoma City,OK,42,155583.0,0.05
2014-11-30,Louisville-Jefferson County,KY,43,148967.0,-2.21
2014-11-30,Hartford,CT,44,210167.0,-1.33
2014-11-30,Richmond,VA,45,212285.0,-1.34
2014-11-30,New Orleans,LA,46,168317.0,1.93
2014-11-30,Buffalo,NY,47,130650.0,-4.2
2014-11-30,Raleigh,NC,48,222667.0,0.0
2014-11-30,Birmingham,AL,49,184952.0,-2.85
2014-11-30,Salt Lake City,UT,50,231967.0,-0.43
2014-11-30,Rochester,NY,51,132833.0,1.53
2014-11-30,Grand Rapids,MI,52,142417.0,-1.73
2014-11-30,Tucson,AZ,53,176383.0,-1.6
2014-11-30,Urban Honolulu,HI,54,522083.0,5.88
2014-11-30,Tulsa,OK,55,146167.0,-0.45
2014-11-30,Fresno,CA,56,221408.0,-0.75
2014-11-30,Worcester,MA,57,222500.0,-1.84
2014-11-30,Stamford,CT,58,386667.0,-4.92
2014-11-30,Albuquerque,NM,59,173000.0,-1.14
2014-11-30,Albany,NY,60,177167.0,-1.12
2014-11-30,Omaha,NE,61,155000.0,0.22
2014-11-30,New Haven,CT,62,206833.0,-1.51
2014-11-30,Bakersfield,CA,63,197500.0,-0.25
2014-11-30,Knoxville,TN,64,148683.0,-2.4
2014-11-30,Greenville,SC,65,158667.0,-0.81
2014-11-30,Ventura,CA,66,478333.0,-2.38
2014-11-30,Allentown,PA,67,178000.0,-0.19
2014-11-30,El Paso,TX,68,142433.0,-0.01
2014-11-30,Baton Rouge,LA,69,181233.0,0.16
2014-11-30,Dayton,OH,70,124500.0,-1.58
2014-11-30,McAllen,TX,71,115750.0,-0.86
2014-11-30,Columbia,SC,72,148000.0,-0.59
2014-11-30,Greensboro,NC,73,136000.0,-2.39
2014-11-30,Akron,OH,74,124250.0,-0.6
2014-11-30,North Port-Sarasota-Bradenton,FL,75,225000.0,0.75
2014-11-30,Little Rock,AR,76,173800.0,-2.43
2014-11-30,Stockton,CA,77,270500.0,-1.22
2014-11-30,Charleston,SC,78,227646.0,2.4
2014-11-30,Syracuse,NY,79,128133.0,-1.28
2014-11-30,Colorado Springs,CO,80,228166.0,-1.44
2014-11-30,Winston-Salem,NC,81,132567.0,0.0
2014-11-30,Wichita,KS,82,129650.0,-1.34
2014-11-30,Springfield,MA,83,185167.0,-1.07
2014-11-30,Fort Myers,FL,84,189667.0,2.89
2014-11-30,Boise City,ID,85,182333.0,0.64
2014-11-30,Toledo,OH,86,106467.0,-4.91
2014-11-30,Madison,WI,87,207817.0,-0.96
2014-11-30,Lakeland,FL,88,142450.0,0.0
2014-11-30,Ogden,UT,89,189967.0,-1.57
2014-11-30,Daytona Beach,FL,90,150000.0,-0.99
2014-11-30,Des Moines,IA,91,168500.0,-0.3
2014-11-30,Provo,UT,100,221500.0,-0.6
2014-11-30,Durham,NC,104,201500.0,-0.49
2014-11-30,Fort Collins,CO,159,263183.0,0.77
2014-12-31,New York,NY,1,370000.0,-0.89
2014-12-31,Los Angeles-Long Beach-Anaheim,CA,2,509750.0,-0.37
2014-12-31,Chicago,IL,3,198000.0,-3.02
2014-12-31,Dallas-Fort Worth,TX,4,193653.0,1.69
2014-12-31,Philadelphia,PA,5,222500.0,-0.74
2014-12-31,Houston,TX,6,200667.0,1.86
2014-12-31,Washington,DC,7,375667.0,1.62
2014-12-31,Miami-Fort Lauderdale,FL,8,231667.0,1.31
2014-12-31,Atlanta,GA,9,191188.0,0.7
2014-12-31,Boston,MA,10,358933.0,1.4
2014-12-31,San Francisco,CA,11,607083.0,-0.97
2014-12-31,Detroit,MI,12,149000.0,-2.4
2014-12-31,Riverside,CA,13,287167.0,1.68
2014-12-31,Phoenix,AZ,14,210520.0,1.45
2014-12-31,Seattle,WA,15,333432.0,-0.0
2014-12-31,Minneapolis-St Paul,MN,16,211300.0,0.32
2014-12-31,San Diego,CA,17,447333.0,-0.74
2014-12-31,St. Louis,MO,18,155833.0,0.0
2014-12-31,Tampa,FL,19,166810.0,0.0
2014-12-31,Baltimore,MD,20,279017.0,0.0
2014-12-31,Denver,CO,21,288500.0,1.52
2014-12-31,Pittsburgh,PA,22,140000.0,0.48
2014-12-31,Portland,OR,23,279407.0,-0.24
2014-12-31,Charlotte,NC,24,192354.0,0.23
2014-12-31,Sacramento,CA,25,309833.0,0.65
2014-12-31,San Antonio,TX,26,181942.0,-0.4
2014-12-31,Orlando,FL,27,196000.0,1.82
2014-12-31,Cincinnati,OH,28,148537.0,-0.76
2014-12-31,Cleveland,OH,29,128250.0,0.79
2014-12-31,Kansas City,MO,30,167392.0,0.54
2014-12-31,Las Vegas,NV,31,209245.0,0.76
2014-12-31,Columbus,OH,32,159463.0,0.34
2014-12-31,Indianapolis,IN,33,143067.0,-0.85
2014-12-31,San Jose,CA,34,720333.0,-0.92
2014-12-31,Austin,TX,35,244191.0,1.15
2014-12-31,Virginia Beach,VA,36,223833.0,0.0
2014-12-31,Nashville,TN,37,196939.0,1.17
2014-12-31,Providence,RI,38,225500.0,-0.59
2014-12-31,Milwaukee,WI,39,180933.0,-0.55
2014-12-31,Jacksonville,FL,40,202867.0,2.34
2014-12-31,Memphis,TN,41,145983.0,-2.02
2014-12-31,Oklahoma City,OK,42,156583.0,0.64
2014-12-31,Louisville-Jefferson County,KY,43,146633.0,-1.57
2014-12-31,Hartford,CT,44,208167.0,-0.95
2014-12-31,Richmond,VA,45,216118.0,1.81
2014-12-31,New Orleans,LA,46,169765.0,0.86
2014-12-31,Buffalo,NY,47,128000.0,-2.03
2014-12-31,Raleigh,NC,48,221667.0,-0.45
2014-12-31,Birmingham,AL,49,183952.0,-0.54
2014-12-31,Salt Lake City,UT,50,233633.0,0.72
2014-12-31,Rochester,NY,51,130667.0,-1.63
2014-12-31,Grand Rapids,MI,52,137667.0,-3.34
2014-12-31,Tucson,AZ,53,174933.0,-0.82
2014-12-31,Urban Honolulu,HI,54,517742.0,-0.83
2014-12-31,Tulsa,OK,55,149500.0,2.28
2014-12-31,Fresno,CA,56,219075.0,-1.05
2014-12-31,Worcester,MA,57,220833.0,-0.75
2014-12-31,Stamford,CT,58,386667.0,0.0
2014-12-31,Albuquerque,NM,59,174667.0,0.96
2014-12-31,Albany,NY,60,177817.0,0.37
2014-12-31,Omaha,NE,61,154333.0,-0.43
2014-12-31,New Haven,CT,62,203500.0,-1.61
2014-12-31,Bakersfield,CA,63,199325.0,0.92
2014-12-31,Knoxville,TN,64,151683.0,2.02
2014-12-31,Greenville,SC,65,158000.0,-0.42
2014-12-31,Ventura,CA,66,482667.0,0.91
2014-12-31,Allentown,PA,67,175333.0,-1.5
