Date,City,State,Avg_List_Price,%Change_LP
2022-06-30,Baltimore,MD,373300.0,2.75
2022-06-30,Denver,CO,693333.0,0.48
2022-06-30,Pittsburgh,PA,224667.0,2.9
2022-06-30,Portland,OR,599966.0,0.01
2022-06-30,Charlotte,NC,429960.0,2.33
2022-06-30,Sacramento,CA,659967.0,-0.51
2022-06-30,San Antonio,TX,388833.0,2.55
2022-06-30,Orlando,FL,469000.0,2.29
2022-06-30,Cincinnati,OH,354667.0,-2.47
2022-06-30,Cleveland,OH,201667.0,6.61
2022-06-30,Kansas City,MO,419667.0,-1.94
2022-06-30,Las Vegas,NV,523000.0,-0.63
2022-06-30,Columbus,OH,362233.0,-0.82
2022-06-30,Indianapolis,IN,330533.0,-0.31
2022-06-30,San Jose,CA,1462333.0,0.46
2022-06-30,Austin,TX,616966.0,1.26
2022-06-30,Virginia Beach,VA,335633.0,2.02
2022-06-30,Nashville,TN,561967.0,3.69
2022-06-30,Providence,RI,484633.0,2.04
2022-06-30,Milwaukee,WI,229633.0,7.67
2022-06-30,Jacksonville,FL,437663.0,1.94
2022-06-30,Memphis,TN,266667.0,5.26
2022-06-30,Oklahoma City,OK,348025.0,-2.7
2022-06-30,Louisville-Jefferson County,KY,289630.0,-0.81
2022-06-30,Hartford,CT,359633.0,0.94
2022-06-30,Richmond,VA,416633.0,0.85
2022-06-30,New Orleans,LA,326333.0,-1.01
2022-06-30,Buffalo,NY,243266.0,1.39
2022-06-30,Raleigh,NC,486333.0,2.74
2022-06-30,Birmingham,AL,271433.0,3.98
2022-06-30,Salt Lake City,UT,664100.0,1.27
2022-06-30,Rochester,NY,214900.0,0.78
2022-06-30,Grand Rapids,MI,433400.0,-0.38
2022-06-30,Tucson,AZ,422666.0,1.62
2022-06-30,Urban Honolulu,HI,785000.0,4.67
2022-06-30,Tulsa,OK,336717.0,-0.12
2022-06-30,Fresno,CA,451333.0,1.51
2022-06-30,Worcester,MA,448267.0,1.89
2022-06-30,Stamford,CT,836333.0,-2.86
2022-06-30,Albuquerque,NM,422300.0,-0.15
2022-06-30,Albany,NY,283233.0,1.19
2022-06-30,Omaha,NE,378660.0,-1.9
2022-06-30,New Haven,CT,368833.0,0.46
2022-06-30,Bakersfield,CA,393133.0,3.1
2022-06-30,Knoxville,TN,401633.0,2.12
2022-06-30,Greenville,SC,362970.0,1.54
2022-06-30,Ventura,CA,944667.0,-1.18
2022-06-30,Allentown,PA,365100.0,0.18
2022-06-30,El Paso,TX,277217.0,-0.07
2022-06-30,Baton Rouge,LA,319967.0,-2.54
2022-06-30,Dayton,OH,221333.0,-5.14
2022-06-30,McAllen,TX,268330.0,1.26
2022-06-30,Columbia,SC,317530.0,1.39
2022-06-30,Greensboro,NC,368463.0,2.12
2022-06-30,Akron,OH,196300.0,0.86
2022-06-30,North Port-Sarasota-Bradenton,FL,631330.0,0.8
2022-06-30,Little Rock,AR,251333.0,3.29
2022-06-30,Stockton,CA,644667.0,0.0
2022-06-30,Charleston,SC,519667.0,0.32
2022-06-30,Syracuse,NY,209933.0,5.88
2022-06-30,Colorado Springs,CO,605567.0,-0.05
2022-06-30,Winston-Salem,NC,343467.0,0.76
2022-06-30,Wichita,KS,269333.0,0.12
2022-06-30,Springfield,MA,346600.0,2.98
2022-06-30,Fort Myers,FL,506633.0,-1.31
2022-06-30,Boise City,ID,641633.0,-3.5
2022-06-30,Toledo,OH,169933.0,2.0
2022-06-30,Madison,WI,411600.0,-0.4
2022-06-30,Lakeland,FL,380600.0,2.33
2022-06-30,Ogden,UT,603300.0,0.07
2022-06-30,Daytona Beach,FL,409633.0,2.46
2022-06-30,Des Moines,IA,358835.0,0.38
2022-06-30,Provo,UT,669300.0,-2.29
2022-06-30,Durham,NC,520000.0,-2.19
2022-06-30,Fort Collins,CO,580230.0,3.57
